forecast_id,release_time,horizon_hour,target_time,pv_forecast_kw
13960,2025-05-26 06:00:00,16,2025-05-26 22:00:00,0
13961,2025-05-26 06:00:00,17,2025-05-26 23:00:00,0
13962,2025-05-26 06:00:00,18,2025-05-27 00:00:00,0
13963,2025-05-26 06:00:00,19,2025-05-27 01:00:00,0
13964,2025-05-26 06:00:00,20,2025-05-27 02:00:00,0
13965,2025-05-26 06:00:00,21,2025-05-27 03:00:00,0
13966,2025-05-26 06:00:00,22,2025-05-27 04:00:00,0
13967,2025-05-26 06:00:00,23,2025-05-27 05:00:00,0
13968,2025-05-26 06:00:00,24,2025-05-27 06:00:00,1263.6375
13969,2025-05-26 12:00:00,1,2025-05-26 13:00:00,7507.8034
13970,2025-05-26 12:00:00,2,2025-05-26 14:00:00,7487.7351
13971,2025-05-26 12:00:00,3,2025-05-26 15:00:00,5882.3078
13972,2025-05-26 12:00:00,4,2025-05-26 16:00:00,4497.0633
13973,2025-05-26 12:00:00,5,2025-05-26 17:00:00,2832.9234
13974,2025-05-26 12:00:00,6,2025-05-26 18:00:00,1082.3821
13975,2025-05-26 12:00:00,7,2025-05-26 19:00:00,0
13976,2025-05-26 12:00:00,8,2025-05-26 20:00:00,0
13977,2025-05-26 12:00:00,9,2025-05-26 21:00:00,0
13978,2025-05-26 12:00:00,10,2025-05-26 22:00:00,0
13979,2025-05-26 12:00:00,11,2025-05-26 23:00:00,0
13980,2025-05-26 12:00:00,12,2025-05-27 00:00:00,0
13981,2025-05-26 12:00:00,13,2025-05-27 01:00:00,0
13982,2025-05-26 12:00:00,14,2025-05-27 02:00:00,0
13983,2025-05-26 12:00:00,15,2025-05-27 03:00:00,0
13984,2025-05-26 12:00:00,16,2025-05-27 04:00:00,0
13985,2025-05-26 12:00:00,17,2025-05-27 05:00:00,0
13986,2025-05-26 12:00:00,18,2025-05-27 06:00:00,1263.6375
13987,2025-05-26 12:00:00,19,2025-05-27 07:00:00,3201.7125
13988,2025-05-26 12:00:00,20,2025-05-27 08:00:00,4675.9341
13989,2025-05-26 12:00:00,21,2025-05-27 09:00:00,6490.6082
13990,2025-05-26 12:00:00,22,2025-05-27 10:00:00,7851.9401
13991,2025-05-26 12:00:00,23,2025-05-27 11:00:00,7911.3241
13992,2025-05-26 12:00:00,24,2025-05-27 12:00:00,9339.9872
13993,2025-05-26 18:00:00,1,2025-05-26 19:00:00,0
13994,2025-05-26 18:00:00,2,2025-05-26 20:00:00,0
13995,2025-05-26 18:00:00,3,2025-05-26 21:00:00,0
13996,2025-05-26 18:00:00,4,2025-05-26 22:00:00,0
13997,2025-05-26 18:00:00,5,2025-05-26 23:00:00,0
13998,2025-05-26 18:00:00,6,2025-05-27 00:00:00,0
13999,2025-05-26 18:00:00,7,2025-05-27 01:00:00,0
14000,2025-05-26 18:00:00,8,2025-05-27 02:00:00,0
14001,2025-05-26 18:00:00,9,2025-05-27 03:00:00,0
14002,2025-05-26 18:00:00,10,2025-05-27 04:00:00,0
14003,2025-05-26 18:00:00,11,2025-05-27 05:00:00,0
14004,2025-05-26 18:00:00,12,2025-05-27 06:00:00,1263.6375
14005,2025-05-26 18:00:00,13,2025-05-27 07:00:00,2874.2758
14006,2025-05-26 18:00:00,14,2025-05-27 08:00:00,4305.7699
14007,2025-05-26 18:00:00,15,2025-05-27 09:00:00,6097.6702
14008,2025-05-26 18:00:00,16,2025-05-27 10:00:00,6276.5833
14009,2025-05-26 18:00:00,17,2025-05-27 11:00:00,6919.4256
14010,2025-05-26 18:00:00,18,2025-05-27 12:00:00,7914.6367
14011,2025-05-26 18:00:00,19,2025-05-27 13:00:00,6899.8722
14012,2025-05-26 18:00:00,20,2025-05-27 14:00:00,5952.5795
14013,2025-05-26 18:00:00,21,2025-05-27 15:00:00,4913.1214
14014,2025-05-26 18:00:00,22,2025-05-27 16:00:00,3379.7905
14015,2025-05-26 18:00:00,23,2025-05-27 17:00:00,2490.1005
14016,2025-05-26 18:00:00,24,2025-05-27 18:00:00,883.3743
14017,2025-05-27 00:00:00,1,2025-05-27 01:00:00,0
14018,2025-05-27 00:00:00,2,2025-05-27 02:00:00,0
14019,2025-05-27 00:00:00,3,2025-05-27 03:00:00,0
14020,2025-05-27 00:00:00,4,2025-05-27 04:00:00,0
14021,2025-05-27 00:00:00,5,2025-05-27 05:00:00,0
14022,2025-05-27 00:00:00,6,2025-05-27 06:00:00,1263.6375
14023,2025-05-27 00:00:00,7,2025-05-27 07:00:00,3201.7125
14024,2025-05-27 00:00:00,8,2025-05-27 08:00:00,5368.275
14025,2025-05-27 00:00:00,9,2025-05-27 09:00:00,6664.0125
14026,2025-05-27 00:00:00,10,2025-05-27 10:00:00,8065.575
14027,2025-05-27 00:00:00,11,2025-05-27 11:00:00,8939.2125
14028,2025-05-27 00:00:00,12,2025-05-27 12:00:00,9791.55
14029,2025-05-27 00:00:00,13,2025-05-27 13:00:00,8628.7457
14030,2025-05-27 00:00:00,14,2025-05-27 14:00:00,7205.4806
14031,2025-05-27 00:00:00,15,2025-05-27 15:00:00,6965.0423
14032,2025-05-27 00:00:00,16,2025-05-27 16:00:00,4466.8188
14033,2025-05-27 00:00:00,17,2025-05-27 17:00:00,3092.2125
14034,2025-05-27 00:00:00,18,2025-05-27 18:00:00,1267.5
14035,2025-05-27 00:00:00,19,2025-05-27 19:00:00,0
14036,2025-05-27 00:00:00,20,2025-05-27 20:00:00,0
14037,2025-05-27 00:00:00,21,2025-05-27 21:00:00,0
14038,2025-05-27 00:00:00,22,2025-05-27 22:00:00,0
14039,2025-05-27 00:00:00,23,2025-05-27 23:00:00,0
14040,2025-05-27 00:00:00,24,2025-05-28 00:00:00,0
14041,2025-05-27 06:00:00,1,2025-05-27 07:00:00,3201.7125
14042,2025-05-27 06:00:00,2,2025-05-27 08:00:00,4786.7608
14043,2025-05-27 06:00:00,3,2025-05-27 09:00:00,6664.0125
14044,2025-05-27 06:00:00,4,2025-05-27 10:00:00,7489.8374
14045,2025-05-27 06:00:00,5,2025-05-27 11:00:00,7661.6805
14046,2025-05-27 06:00:00,6,2025-05-27 12:00:00,8666.8534
14047,2025-05-27 06:00:00,7,2025-05-27 13:00:00,7240.3443
14048,2025-05-27 06:00:00,8,2025-05-27 14:00:00,6325.3686
14049,2025-05-27 06:00:00,9,2025-05-27 15:00:00,5404.1393
14050,2025-05-27 06:00:00,10,2025-05-27 16:00:00,3774.9537
14051,2025-05-27 06:00:00,11,2025-05-27 17:00:00,2770.3291
14052,2025-05-27 06:00:00,12,2025-05-27 18:00:00,1177.7096
14053,2025-05-27 06:00:00,13,2025-05-27 19:00:00,0
14054,2025-05-27 06:00:00,14,2025-05-27 20:00:00,0
14055,2025-05-27 06:00:00,15,2025-05-27 21:00:00,0
14056,2025-05-27 06:00:00,16,2025-05-27 22:00:00,0
14057,2025-05-27 06:00:00,17,2025-05-27 23:00:00,0
14058,2025-05-27 06:00:00,18,2025-05-28 00:00:00,0
14059,2025-05-27 06:00:00,19,2025-05-28 01:00:00,0
14060,2025-05-27 06:00:00,20,2025-05-28 02:00:00,0
14061,2025-05-27 06:00:00,21,2025-05-28 03:00:00,0
14062,2025-05-27 06:00:00,22,2025-05-28 04:00:00,0
14063,2025-05-27 06:00:00,23,2025-05-28 05:00:00,0
14064,2025-05-27 06:00:00,24,2025-05-28 06:00:00,1103.6955
14065,2025-05-27 12:00:00,1,2025-05-27 13:00:00,7831.4256
14066,2025-05-27 12:00:00,2,2025-05-27 14:00:00,7050.6158
14067,2025-05-27 12:00:00,3,2025-05-27 15:00:00,6336.8757
14068,2025-05-27 12:00:00,4,2025-05-27 16:00:00,4433.1656
14069,2025-05-27 12:00:00,5,2025-05-27 17:00:00,3015.4583
14070,2025-05-27 12:00:00,6,2025-05-27 18:00:00,1267.5
14071,2025-05-27 12:00:00,7,2025-05-27 19:00:00,0
14072,2025-05-27 12:00:00,8,2025-05-27 20:00:00,0
14073,2025-05-27 12:00:00,9,2025-05-27 21:00:00,0
14074,2025-05-27 12:00:00,10,2025-05-27 22:00:00,0
14075,2025-05-27 12:00:00,11,2025-05-27 23:00:00,0
14076,2025-05-27 12:00:00,12,2025-05-28 00:00:00,0
14077,2025-05-27 12:00:00,13,2025-05-28 01:00:00,0
14078,2025-05-27 12:00:00,14,2025-05-28 02:00:00,0
14079,2025-05-27 12:00:00,15,2025-05-28 03:00:00,0
14080,2025-05-27 12:00:00,16,2025-05-28 04:00:00,0
14081,2025-05-27 12:00:00,17,2025-05-28 05:00:00,0
14082,2025-05-27 12:00:00,18,2025-05-28 06:00:00,633.4123
14083,2025-05-27 12:00:00,19,2025-05-28 07:00:00,1684.8788
14084,2025-05-27 12:00:00,20,2025-05-28 08:00:00,3964.1288
14085,2025-05-27 12:00:00,21,2025-05-28 09:00:00,4712.7022
14086,2025-05-27 12:00:00,22,2025-05-28 10:00:00,6375.1602
14087,2025-05-27 12:00:00,23,2025-05-28 11:00:00,7905.1528
14088,2025-05-27 12:00:00,24,2025-05-28 12:00:00,8691.0062
14089,2025-05-27 18:00:00,1,2025-05-27 19:00:00,0
14090,2025-05-27 18:00:00,2,2025-05-27 20:00:00,0
14091,2025-05-27 18:00:00,3,2025-05-27 21:00:00,0
14092,2025-05-27 18:00:00,4,2025-05-27 22:00:00,0
14093,2025-05-27 18:00:00,5,2025-05-27 23:00:00,0
14094,2025-05-27 18:00:00,6,2025-05-28 00:00:00,0
14095,2025-05-27 18:00:00,7,2025-05-28 01:00:00,0
14096,2025-05-27 18:00:00,8,2025-05-28 02:00:00,0
14097,2025-05-27 18:00:00,9,2025-05-28 03:00:00,0
14098,2025-05-27 18:00:00,10,2025-05-28 04:00:00,0
14099,2025-05-27 18:00:00,11,2025-05-28 05:00:00,0
14100,2025-05-27 18:00:00,12,2025-05-28 06:00:00,1263.6375
14101,2025-05-27 18:00:00,13,2025-05-28 07:00:00,3152.3302
14102,2025-05-27 18:00:00,14,2025-05-28 08:00:00,4737.4705
14103,2025-05-27 18:00:00,15,2025-05-28 09:00:00,6386.9139
14104,2025-05-27 18:00:00,16,2025-05-28 10:00:00,6175.6045
14105,2025-05-27 18:00:00,17,2025-05-28 11:00:00,6624.0935
14106,2025-05-27 18:00:00,18,2025-05-28 12:00:00,6168.2228
14107,2025-05-27 18:00:00,19,2025-05-28 13:00:00,7087.4264
14108,2025-05-27 18:00:00,20,2025-05-28 14:00:00,6972.6644
14109,2025-05-27 18:00:00,21,2025-05-28 15:00:00,6965.9625
14110,2025-05-27 18:00:00,22,2025-05-28 16:00:00,4862.0722
14111,2025-05-27 18:00:00,23,2025-05-28 17:00:00,2983.0178
14112,2025-05-27 18:00:00,24,2025-05-28 18:00:00,1267.5
14113,2025-05-28 00:00:00,1,2025-05-28 01:00:00,0
14114,2025-05-28 00:00:00,2,2025-05-28 02:00:00,0
14115,2025-05-28 00:00:00,3,2025-05-28 03:00:00,0
14116,2025-05-28 00:00:00,4,2025-05-28 04:00:00,0
14117,2025-05-28 00:00:00,5,2025-05-28 05:00:00,0
14118,2025-05-28 00:00:00,6,2025-05-28 06:00:00,1011.4338
14119,2025-05-28 00:00:00,7,2025-05-28 07:00:00,2340.7894
14120,2025-05-28 00:00:00,8,2025-05-28 08:00:00,3935.9216
14121,2025-05-28 00:00:00,9,2025-05-28 09:00:00,5943.794
14122,2025-05-28 00:00:00,10,2025-05-28 10:00:00,6370.5865
14123,2025-05-28 00:00:00,11,2025-05-28 11:00:00,7320.4365
14124,2025-05-28 00:00:00,12,2025-05-28 12:00:00,7335.247
14125,2025-05-28 00:00:00,13,2025-05-28 13:00:00,8862.15
14126,2025-05-28 00:00:00,14,2025-05-28 14:00:00,8078.25
14127,2025-05-28 00:00:00,15,2025-05-28 15:00:00,6965.9625
14128,2025-05-28 00:00:00,16,2025-05-28 16:00:00,4915.0747
14129,2025-05-28 00:00:00,17,2025-05-28 17:00:00,3070.4944
14130,2025-05-28 00:00:00,18,2025-05-28 18:00:00,1100.2583
14131,2025-05-28 00:00:00,19,2025-05-28 19:00:00,0
14132,2025-05-28 00:00:00,20,2025-05-28 20:00:00,0
14133,2025-05-28 00:00:00,21,2025-05-28 21:00:00,0
14134,2025-05-28 00:00:00,22,2025-05-28 22:00:00,0
14135,2025-05-28 00:00:00,23,2025-05-28 23:00:00,0
14136,2025-05-28 00:00:00,24,2025-05-29 00:00:00,0
14137,2025-05-28 06:00:00,1,2025-05-28 07:00:00,2544.5583
14138,2025-05-28 06:00:00,2,2025-05-28 08:00:00,4119.1396
14139,2025-05-28 06:00:00,3,2025-05-28 09:00:00,5884.7044
14140,2025-05-28 06:00:00,4,2025-05-28 10:00:00,6434.2034
14141,2025-05-28 06:00:00,5,2025-05-28 11:00:00,7106.0546
14142,2025-05-28 06:00:00,6,2025-05-28 12:00:00,7471.1764
14143,2025-05-28 06:00:00,7,2025-05-28 13:00:00,8862.15
14144,2025-05-28 06:00:00,8,2025-05-28 14:00:00,7803.433
14145,2025-05-28 06:00:00,9,2025-05-28 15:00:00,6442.1321
14146,2025-05-28 06:00:00,10,2025-05-28 16:00:00,4617.8476
14147,2025-05-28 06:00:00,11,2025-05-28 17:00:00,2607.8579
14148,2025-05-28 06:00:00,12,2025-05-28 18:00:00,1074.6557
14149,2025-05-28 06:00:00,13,2025-05-28 19:00:00,0
14150,2025-05-28 06:00:00,14,2025-05-28 20:00:00,0
14151,2025-05-28 06:00:00,15,2025-05-28 21:00:00,0
14152,2025-05-28 06:00:00,16,2025-05-28 22:00:00,0
14153,2025-05-28 06:00:00,17,2025-05-28 23:00:00,0
14154,2025-05-28 06:00:00,18,2025-05-29 00:00:00,0
14155,2025-05-28 06:00:00,19,2025-05-29 01:00:00,0
14156,2025-05-28 06:00:00,20,2025-05-29 02:00:00,0
14157,2025-05-28 06:00:00,21,2025-05-29 03:00:00,0
14158,2025-05-28 06:00:00,22,2025-05-29 04:00:00,0
14159,2025-05-28 06:00:00,23,2025-05-29 05:00:00,0
14160,2025-05-28 06:00:00,24,2025-05-29 06:00:00,1033.463
14161,2025-05-28 12:00:00,1,2025-05-28 13:00:00,8635.4555
14162,2025-05-28 12:00:00,2,2025-05-28 14:00:00,7946.6793
14163,2025-05-28 12:00:00,3,2025-05-28 15:00:00,6735.2044
14164,2025-05-28 12:00:00,4,2025-05-28 16:00:00,4610.2664
14165,2025-05-28 12:00:00,5,2025-05-28 17:00:00,2628.0302
14166,2025-05-28 12:00:00,6,2025-05-28 18:00:00,1116.5575
14167,2025-05-28 12:00:00,7,2025-05-28 19:00:00,0
14168,2025-05-28 12:00:00,8,2025-05-28 20:00:00,0
14169,2025-05-28 12:00:00,9,2025-05-28 21:00:00,0
14170,2025-05-28 12:00:00,10,2025-05-28 22:00:00,0
14171,2025-05-28 12:00:00,11,2025-05-28 23:00:00,0
14172,2025-05-28 12:00:00,12,2025-05-29 00:00:00,0
14173,2025-05-28 12:00:00,13,2025-05-29 01:00:00,0
14174,2025-05-28 12:00:00,14,2025-05-29 02:00:00,0
14175,2025-05-28 12:00:00,15,2025-05-29 03:00:00,0
14176,2025-05-28 12:00:00,16,2025-05-29 04:00:00,0
14177,2025-05-28 12:00:00,17,2025-05-29 05:00:00,0
14178,2025-05-28 12:00:00,18,2025-05-29 06:00:00,1263.6375
14179,2025-05-28 12:00:00,19,2025-05-29 07:00:00,2245.9605
14180,2025-05-28 12:00:00,20,2025-05-29 08:00:00,3191.1234
14181,2025-05-28 12:00:00,21,2025-05-29 09:00:00,3785.5464
14182,2025-05-28 12:00:00,22,2025-05-29 10:00:00,4316.5761
14183,2025-05-28 12:00:00,23,2025-05-29 11:00:00,4921.0559
14184,2025-05-28 12:00:00,24,2025-05-29 12:00:00,8325.8969
14185,2025-05-28 18:00:00,1,2025-05-28 19:00:00,0
14186,2025-05-28 18:00:00,2,2025-05-28 20:00:00,0
14187,2025-05-28 18:00:00,3,2025-05-28 21:00:00,0
14188,2025-05-28 18:00:00,4,2025-05-28 22:00:00,0
14189,2025-05-28 18:00:00,5,2025-05-28 23:00:00,0
14190,2025-05-28 18:00:00,6,2025-05-29 00:00:00,0
14191,2025-05-28 18:00:00,7,2025-05-29 01:00:00,0
14192,2025-05-28 18:00:00,8,2025-05-29 02:00:00,0
14193,2025-05-28 18:00:00,9,2025-05-29 03:00:00,0
14194,2025-05-28 18:00:00,10,2025-05-29 04:00:00,0
14195,2025-05-28 18:00:00,11,2025-05-29 05:00:00,0
14196,2025-05-28 18:00:00,12,2025-05-29 06:00:00,1164.9423
14197,2025-05-28 18:00:00,13,2025-05-29 07:00:00,2629.9757
14198,2025-05-28 18:00:00,14,2025-05-29 08:00:00,3748.8696
14199,2025-05-28 18:00:00,15,2025-05-29 09:00:00,6017.4506
14200,2025-05-28 18:00:00,16,2025-05-29 10:00:00,7756.1625
14201,2025-05-28 18:00:00,17,2025-05-29 11:00:00,7717.2547
14202,2025-05-28 18:00:00,18,2025-05-29 12:00:00,8729.8878
14203,2025-05-28 18:00:00,19,2025-05-29 13:00:00,8862.15
14204,2025-05-28 18:00:00,20,2025-05-29 14:00:00,7505.0174
14205,2025-05-28 18:00:00,21,2025-05-29 15:00:00,5434.7394
14206,2025-05-28 18:00:00,22,2025-05-29 16:00:00,3821.7022
14207,2025-05-28 18:00:00,23,2025-05-29 17:00:00,2600.8872
14208,2025-05-28 18:00:00,24,2025-05-29 18:00:00,1105.2452
14209,2025-05-29 00:00:00,1,2025-05-29 01:00:00,0
14210,2025-05-29 00:00:00,2,2025-05-29 02:00:00,0
14211,2025-05-29 00:00:00,3,2025-05-29 03:00:00,0
14212,2025-05-29 00:00:00,4,2025-05-29 04:00:00,0
14213,2025-05-29 00:00:00,5,2025-05-29 05:00:00,0
14214,2025-05-29 00:00:00,6,2025-05-29 06:00:00,1263.6375
14215,2025-05-29 00:00:00,7,2025-05-29 07:00:00,2873.0529
14216,2025-05-29 00:00:00,8,2025-05-29 08:00:00,3815.6597
14217,2025-05-29 00:00:00,9,2025-05-29 09:00:00,5639.2241
14218,2025-05-29 00:00:00,10,2025-05-29 10:00:00,6719.4671
14219,2025-05-29 00:00:00,11,2025-05-29 11:00:00,6560.2616
14220,2025-05-29 00:00:00,12,2025-05-29 12:00:00,8445.2244
14221,2025-05-29 00:00:00,13,2025-05-29 13:00:00,8862.15
14222,2025-05-29 00:00:00,14,2025-05-29 14:00:00,8078.25
14223,2025-05-29 00:00:00,15,2025-05-29 15:00:00,6965.9625
14224,2025-05-29 00:00:00,16,2025-05-29 16:00:00,4951.8
14225,2025-05-29 00:00:00,17,2025-05-29 17:00:00,2844.0524
14226,2025-05-29 00:00:00,18,2025-05-29 18:00:00,1097.9762
14227,2025-05-29 00:00:00,19,2025-05-29 19:00:00,0
14228,2025-05-29 00:00:00,20,2025-05-29 20:00:00,0
14229,2025-05-29 00:00:00,21,2025-05-29 21:00:00,0
14230,2025-05-29 00:00:00,22,2025-05-29 22:00:00,0
14231,2025-05-29 00:00:00,23,2025-05-29 23:00:00,0
14232,2025-05-29 00:00:00,24,2025-05-30 00:00:00,0
14233,2025-05-29 06:00:00,1,2025-05-29 07:00:00,2639.758
14234,2025-05-29 06:00:00,2,2025-05-29 08:00:00,3730.8976
14235,2025-05-29 06:00:00,3,2025-05-29 09:00:00,5715.6614
14236,2025-05-29 06:00:00,4,2025-05-29 10:00:00,6660.2533
14237,2025-05-29 06:00:00,5,2025-05-29 11:00:00,6434.3666
14238,2025-05-29 06:00:00,6,2025-05-29 12:00:00,7365.8009
14239,2025-05-29 06:00:00,7,2025-05-29 13:00:00,7862.8101
14240,2025-05-29 06:00:00,8,2025-05-29 14:00:00,6429.9061
14241,2025-05-29 06:00:00,9,2025-05-29 15:00:00,5726.2126
14242,2025-05-29 06:00:00,10,2025-05-29 16:00:00,4294.7508
14243,2025-05-29 06:00:00,11,2025-05-29 17:00:00,2778.6884
14244,2025-05-29 06:00:00,12,2025-05-29 18:00:00,1145.335
14245,2025-05-29 06:00:00,13,2025-05-29 19:00:00,0
14246,2025-05-29 06:00:00,14,2025-05-29 20:00:00,0
14247,2025-05-29 06:00:00,15,2025-05-29 21:00:00,0
14248,2025-05-29 06:00:00,16,2025-05-29 22:00:00,0
14249,2025-05-29 06:00:00,17,2025-05-29 23:00:00,0
14250,2025-05-29 06:00:00,18,2025-05-30 00:00:00,0
14251,2025-05-29 06:00:00,19,2025-05-30 01:00:00,0
14252,2025-05-29 06:00:00,20,2025-05-30 02:00:00,0
14253,2025-05-29 06:00:00,21,2025-05-30 03:00:00,0
14254,2025-05-29 06:00:00,22,2025-05-30 04:00:00,0
14255,2025-05-29 06:00:00,23,2025-05-30 05:00:00,0
14256,2025-05-29 06:00:00,24,2025-05-30 06:00:00,0
14257,2025-05-29 12:00:00,1,2025-05-29 13:00:00,8646.2891
14258,2025-05-29 12:00:00,2,2025-05-29 14:00:00,7215.4825
14259,2025-05-29 12:00:00,3,2025-05-29 15:00:00,6368.3031
14260,2025-05-29 12:00:00,4,2025-05-29 16:00:00,4807.0864
14261,2025-05-29 12:00:00,5,2025-05-29 17:00:00,2835.403
14262,2025-05-29 12:00:00,6,2025-05-29 18:00:00,1227.8954
14263,2025-05-29 12:00:00,7,2025-05-29 19:00:00,0
14264,2025-05-29 12:00:00,8,2025-05-29 20:00:00,0
14265,2025-05-29 12:00:00,9,2025-05-29 21:00:00,0
14266,2025-05-29 12:00:00,10,2025-05-29 22:00:00,0
14267,2025-05-29 12:00:00,11,2025-05-29 23:00:00,0
14268,2025-05-29 12:00:00,12,2025-05-30 00:00:00,0
14269,2025-05-29 12:00:00,13,2025-05-30 01:00:00,0
14270,2025-05-29 12:00:00,14,2025-05-30 02:00:00,0
14271,2025-05-29 12:00:00,15,2025-05-30 03:00:00,0
14272,2025-05-29 12:00:00,16,2025-05-30 04:00:00,0
14273,2025-05-29 12:00:00,17,2025-05-30 05:00:00,0
14274,2025-05-29 12:00:00,18,2025-05-30 06:00:00,970.6538
14275,2025-05-29 12:00:00,19,2025-05-30 07:00:00,2556.8831
14276,2025-05-29 12:00:00,20,2025-05-30 08:00:00,3860.3221
14277,2025-05-29 12:00:00,21,2025-05-30 09:00:00,4737.3835
14278,2025-05-29 12:00:00,22,2025-05-30 10:00:00,6076.4108
14279,2025-05-29 12:00:00,23,2025-05-30 11:00:00,7677.5998
14280,2025-05-29 12:00:00,24,2025-05-30 12:00:00,8715.3495
14281,2025-05-29 18:00:00,1,2025-05-29 19:00:00,0
14282,2025-05-29 18:00:00,2,2025-05-29 20:00:00,0
14283,2025-05-29 18:00:00,3,2025-05-29 21:00:00,0
14284,2025-05-29 18:00:00,4,2025-05-29 22:00:00,0
14285,2025-05-29 18:00:00,5,2025-05-29 23:00:00,0
14286,2025-05-29 18:00:00,6,2025-05-30 00:00:00,0
14287,2025-05-29 18:00:00,7,2025-05-30 01:00:00,0
14288,2025-05-29 18:00:00,8,2025-05-30 02:00:00,0
14289,2025-05-29 18:00:00,9,2025-05-30 03:00:00,0
14290,2025-05-29 18:00:00,10,2025-05-30 04:00:00,0
14291,2025-05-29 18:00:00,11,2025-05-30 05:00:00,0
14292,2025-05-29 18:00:00,12,2025-05-30 06:00:00,1019.2611
14293,2025-05-29 18:00:00,13,2025-05-30 07:00:00,2493.0689
14294,2025-05-29 18:00:00,14,2025-05-30 08:00:00,3550.5658
14295,2025-05-29 18:00:00,15,2025-05-30 09:00:00,4964.6177
14296,2025-05-29 18:00:00,16,2025-05-30 10:00:00,6733.6507
14297,2025-05-29 18:00:00,17,2025-05-30 11:00:00,6650.1192
14298,2025-05-29 18:00:00,18,2025-05-30 12:00:00,7921.9475
14299,2025-05-29 18:00:00,19,2025-05-30 13:00:00,7306.2978
14300,2025-05-29 18:00:00,20,2025-05-30 14:00:00,5485.4235
14301,2025-05-29 18:00:00,21,2025-05-30 15:00:00,5230.3499
14302,2025-05-29 18:00:00,22,2025-05-30 16:00:00,4208.1604
14303,2025-05-29 18:00:00,23,2025-05-30 17:00:00,2806.5737
14304,2025-05-29 18:00:00,24,2025-05-30 18:00:00,1267.5
14305,2025-05-30 00:00:00,1,2025-05-30 01:00:00,0
14306,2025-05-30 00:00:00,2,2025-05-30 02:00:00,0
14307,2025-05-30 00:00:00,3,2025-05-30 03:00:00,0
14308,2025-05-30 00:00:00,4,2025-05-30 04:00:00,0
14309,2025-05-30 00:00:00,5,2025-05-30 05:00:00,0
14310,2025-05-30 00:00:00,6,2025-05-30 06:00:00,1198.5204
14311,2025-05-30 00:00:00,7,2025-05-30 07:00:00,2966.563
14312,2025-05-30 00:00:00,8,2025-05-30 08:00:00,4230.4791
14313,2025-05-30 00:00:00,9,2025-05-30 09:00:00,5710.5095
14314,2025-05-30 00:00:00,10,2025-05-30 10:00:00,7517.9255
14315,2025-05-30 00:00:00,11,2025-05-30 11:00:00,7267.5652
14316,2025-05-30 00:00:00,12,2025-05-30 12:00:00,8019.6171
14317,2025-05-30 00:00:00,13,2025-05-30 13:00:00,7773.9419
14318,2025-05-30 00:00:00,14,2025-05-30 14:00:00,6226.1254
14319,2025-05-30 00:00:00,15,2025-05-30 15:00:00,5378.7823
14320,2025-05-30 00:00:00,16,2025-05-30 16:00:00,4179.0937
14321,2025-05-30 00:00:00,17,2025-05-30 17:00:00,2783.4711
14322,2025-05-30 00:00:00,18,2025-05-30 18:00:00,1062.0635
14323,2025-05-30 00:00:00,19,2025-05-30 19:00:00,0
14324,2025-05-30 00:00:00,20,2025-05-30 20:00:00,0
14325,2025-05-30 00:00:00,21,2025-05-30 21:00:00,0
14326,2025-05-30 00:00:00,22,2025-05-30 22:00:00,0
14327,2025-05-30 00:00:00,23,2025-05-30 23:00:00,0
14328,2025-05-30 00:00:00,24,2025-05-31 00:00:00,0
14329,2025-05-30 06:00:00,1,2025-05-30 07:00:00,2843.156
14330,2025-05-30 06:00:00,2,2025-05-30 08:00:00,4466.6531
14331,2025-05-30 06:00:00,3,2025-05-30 09:00:00,5759.0837
14332,2025-05-30 06:00:00,4,2025-05-30 10:00:00,7083.5812
14333,2025-05-30 06:00:00,5,2025-05-30 11:00:00,7515.3253
14334,2025-05-30 06:00:00,6,2025-05-30 12:00:00,9351.8023
14335,2025-05-30 06:00:00,7,2025-05-30 13:00:00,8682.731
14336,2025-05-30 06:00:00,8,2025-05-30 14:00:00,6818.8272
14337,2025-05-30 06:00:00,9,2025-05-30 15:00:00,5632.094
14338,2025-05-30 06:00:00,10,2025-05-30 16:00:00,3808.4834
14339,2025-05-30 06:00:00,11,2025-05-30 17:00:00,2430.7956
14340,2025-05-30 06:00:00,12,2025-05-30 18:00:00,1039.5216
14341,2025-05-30 06:00:00,13,2025-05-30 19:00:00,0
14342,2025-05-30 06:00:00,14,2025-05-30 20:00:00,0
14343,2025-05-30 06:00:00,15,2025-05-30 21:00:00,0
14344,2025-05-30 06:00:00,16,2025-05-30 22:00:00,0
14345,2025-05-30 06:00:00,17,2025-05-30 23:00:00,0
14346,2025-05-30 06:00:00,18,2025-05-31 00:00:00,0
14347,2025-05-30 06:00:00,19,2025-05-31 01:00:00,0
14348,2025-05-30 06:00:00,20,2025-05-31 02:00:00,0
14349,2025-05-30 06:00:00,21,2025-05-31 03:00:00,0
14350,2025-05-30 06:00:00,22,2025-05-31 04:00:00,0
14351,2025-05-30 06:00:00,23,2025-05-31 05:00:00,0
14352,2025-05-30 06:00:00,24,2025-05-31 06:00:00,1263.6375
14353,2025-05-30 12:00:00,1,2025-05-30 13:00:00,8557.2092
14354,2025-05-30 12:00:00,2,2025-05-30 14:00:00,6825.9136
14355,2025-05-30 12:00:00,3,2025-05-30 15:00:00,5902.5128
14356,2025-05-30 12:00:00,4,2025-05-30 16:00:00,4016.188
14357,2025-05-30 12:00:00,5,2025-05-30 17:00:00,2562.3327
