operating_date,slot,interval_start,interval_end,load_kw,pv_actual_kw,price_yuan_per_kwh,load_kwh,pv_actual_kwh,net_load_kw,net_load_kwh,pv_lag_1d,pv_lag_7d,load_lag_1d,load_lag_7d,pv_same_slot_7d_mean
2025-05-31,46,2025-05-31 07:30:00,2025-05-31 07:40:00,3001.0095,3790.2706,0.4846,500.16825,631.7117667,-789.2611,-131.5435167,3766.4435,4072.4929,3342.9576,3135.5389,3905.673871
2025-05-31,47,2025-05-31 07:40:00,2025-05-31 07:50:00,2980.9635,4145.7456,0.5648,496.82725,690.9576,-1164.7821,-194.13035,4096.9368,4276.5525,3192.5454,3170.1301,4222.194629
2025-05-31,48,2025-05-31 07:50:00,2025-05-31 08:00:00,3100.81,4462.7625,0.7473,516.8016667,743.79375,-1361.9525,-226.9920833,4413.4875,4368.3,2939.81,3422.65,4487.148214
2025-05-31,49,2025-05-31 08:00:00,2025-05-31 08:10:00,3043.2747,4636.4542,0.764,507.21245,772.7423667,-1593.1795,-265.5299167,4745.8466,4753.9091,3195.8335,3314.0498,4754.633171
2025-05-31,50,2025-05-31 08:10:00,2025-05-31 08:20:00,3041.043,4702.3648,0.7923,506.8405,783.7274667,-1661.3218,-276.8869667,5018.8856,5013.8917,3458.1535,3132.7887,4992.286943
2025-05-31,51,2025-05-31 08:20:00,2025-05-31 08:30:00,3077.75,4837.8375,0.8436,512.9583333,806.30625,-1760.0875,-293.3479167,5266.575,5143.7625,3342.66,3111.75,5249.314286
2025-05-31,52,2025-05-31 08:30:00,2025-05-31 08:40:00,2956.0498,5207.2393,0.7449,492.6749667,867.8732167,-2251.1895,-375.19825,5573.2541,5541.4985,3030.1796,3222.0832,5606.4063
2025-05-31,53,2025-05-31 08:40:00,2025-05-31 08:50:00,3277.5911,5516.1059,0.6994,546.2651833,919.3509833,-2238.5148,-373.0858,5694.4023,5735.2675,3294.099,3503.0311,5864.453129
2025-05-31,54,2025-05-31 08:50:00,2025-05-31 09:00:00,3870.18,5738.0625,0.7663,645.03,956.34375,-1867.8825,-311.31375,5689.5,5715.9,3939.71,3771.06,6020.507143
2025-05-31,55,2025-05-31 09:00:00,2025-05-31 09:10:00,3908.9115,6085.2511,0.7957,651.48525,1014.208517,-2176.3396,-362.7232667,5895.8898,5970.906,4006.9058,3751.9732,6263.597286
2025-05-31,56,2025-05-31 09:10:00,2025-05-31 09:20:00,3844.3481,6211.1357,0.7667,640.7246833,1035.189283,-2366.7876,-394.4646,6218.2555,6243.8614,3898.7164,3762.3761,6488.181743
2025-05-31,57,2025-05-31 09:20:00,2025-05-31 09:30:00,3881.98,6150.825,0.7111,646.9966667,1025.1375,-2268.845,-378.1408333,6602.85,6480.4125,3860.98,3857.16,6661.403571
2025-05-31,58,2025-05-31 09:30:00,2025-05-31 09:40:00,3777.8191,6318.0102,0.6751,629.6365167,1053.0017,-2540.1911,-423.3651833,7054.9118,6898.939,3726.0799,3785.924,6869.3665
2025-05-31,59,2025-05-31 09:40:00,2025-05-31 09:50:00,3772.1404,6548.8625,0.6864,628.6900667,1091.477083,-2776.7221,-462.7870167,7228.0069,7241.783,3698.7765,3717.2734,7077.599643
2025-05-31,60,2025-05-31 09:50:00,2025-05-31 10:00:00,3855.65,6763.275,0.7214,642.6083333,1127.2125,-2907.625,-484.6041667,7331.3625,7479.2625,3750.89,3743.47,7234.425
2025-05-31,61,2025-05-31 10:00:00,2025-05-31 10:10:00,3770.0494,7032.9543,0.7226,628.3415667,1172.15905,-3262.9049,-543.8174833,7897.279,7840.8907,3664.0478,3789.9115,7330.175271
2025-05-31,62,2025-05-31 10:10:00,2025-05-31 10:20:00,3753.0169,7119.2076,0.6854,625.5028167,1186.5346,-3366.1907,-561.0317833,8205.3818,8194.5051,3762.3623,3852.4631,7459.122986
2025-05-31,63,2025-05-31 10:20:00,2025-05-31 10:30:00,3810.87,7109.3625,0.6524,635.145,1184.89375,-3298.4925,-549.74875,8036.6625,8469.975,3978.87,3842.69,7609.489286
2025-05-31,64,2025-05-31 10:30:00,2025-05-31 10:40:00,3714.3038,7404.9674,0.6461,619.0506333,1234.161233,-3690.6636,-615.1106,7868.1293,8721.741,3891.1977,3672.5347,7672.571614
2025-05-31,65,2025-05-31 10:40:00,2025-05-31 10:50:00,3714.3374,8029.1529,0.4915,619.0562333,1338.19215,-4314.8155,-719.1359167,7690.4656,8881.3016,3764.7122,3652.8105,7679.9392
2025-05-31,66,2025-05-31 10:50:00,2025-05-31 11:00:00,3840.79,8666.2125,0.2565,640.1316667,1444.36875,-4825.4225,-804.2370833,7730.3625,8939.2125,3769.81,3775.18,7710.219643
2025-05-31,67,2025-05-31 11:00:00,2025-05-31 11:10:00,3843.0603,8854.4041,0.2045,640.51005,1475.734017,-5011.3438,-835.2239667,8305.003,8958.2421,3803.8766,3731.3245,7843.159629
2025-05-31,68,2025-05-31 11:10:00,2025-05-31 11:20:00,3733.2358,8528.5378,0.2157,622.2059667,1421.422967,-4795.302,-799.217,8674.2536,8927.5933,3768.1294,3684.7922,8113.431
2025-05-31,69,2025-05-31 11:20:00,2025-05-31 11:30:00,3671.25,8216.925,0.1863,611.875,1369.4875,-4545.675,-757.6125,8903.0625,8899.6125,3680.12,3733.95,8376.294643
2025-05-31,70,2025-05-31 11:30:00,2025-05-31 11:40:00,3769.2023,8512.5225,0.1409,628.2003833,1418.75375,-4743.3202,-790.5533667,9676.341,8963.1409,3636.6963,3777.9073,8430.605543
2025-05-31,71,2025-05-31 11:40:00,2025-05-31 11:50:00,3659.5467,8368.1774,0.1522,609.92445,1394.696233,-4708.6307,-784.7717833,9923.7033,9024.9261,3605.2926,3681.1857,8507.4353
2025-05-31,72,2025-05-31 11:50:00,2025-05-31 12:00:00,3427.58,7873.425,0.2119,571.2633333,1312.2375,-4445.845,-740.9741667,9457.5,8992.725,3586.16,3560.76,8623.178571
2025-05-31,73,2025-05-31 12:00:00,2025-05-31 12:10:00,3543.4968,8191.9961,0.2435,590.5828,1365.332683,-4648.4993,-774.7498833,9174.2726,8866.2788,3623.7572,3660.088,8542.636829
2025-05-31,74,2025-05-31 12:10:00,2025-05-31 12:20:00,3733.7998,8605.5889,0.2659,622.2999667,1434.264817,-4871.7891,-811.96485,8982.6021,8812.775,3675.2769,3705.9878,8325.344971
2025-05-31,75,2025-05-31 12:20:00,2025-05-31 12:30:00,3787.01,8583.1875,0.2663,631.1683333,1430.53125,-4796.1775,-799.3629167,8727.45,8796.5625,3709.95,3602.15,8171.710714
2025-05-31,76,2025-05-31 12:30:00,2025-05-31 12:40:00,3741.7062,8311.7937,0.232,623.6177,1385.29895,-4570.0875,-761.68125,8498.7578,8598.9535,3717.141,3536.5566,8243.051543
2025-05-31,77,2025-05-31 12:40:00,2025-05-31 12:50:00,3623.1682,8132.4242,0.3602,603.8613667,1355.404033,-4509.256,-751.5426667,8549.6338,8252.9967,3636.556,3590.4254,8301.494029
2025-05-31,78,2025-05-31 12:50:00,2025-05-31 13:00:00,3529.02,7992.7875,0.5863,588.17,1332.13125,-4463.7675,-743.96125,8610.825,8020.35,3580.44,3623.5,8273.951786
2025-05-31,79,2025-05-31 13:00:00,2025-05-31 13:10:00,3592.1298,7609.5555,0.631,598.6883,1268.25925,-4017.4257,-669.57095,8102.7678,8133.2645,3721.9669,3461.5286,8276.864929
2025-05-31,80,2025-05-31 13:10:00,2025-05-31 13:20:00,3768.173,7448.5408,0.6088,628.0288333,1241.423467,-3680.3678,-613.3946333,7441.9902,8090.2877,3751.7256,3530.3062,8138.017971
2025-05-31,81,2025-05-31 13:20:00,2025-05-31 13:30:00,3869.39,7614.675,0.6156,644.8983333,1269.1125,-3745.285,-624.2141667,7150.725,8021.2125,3579.64,3736.02,7937.132143
2025-05-31,82,2025-05-31 13:30:00,2025-05-31 13:40:00,3717.8419,7678.0789,0.6325,619.6403167,1279.679817,-3960.237,-660.0395,7359.9444,8488.5249,3447.8235,3551.3637,7921.996029
2025-05-31,83,2025-05-31 13:40:00,2025-05-31 13:50:00,3556.9382,7306.9134,0.6612,592.8230333,1217.8189,-3749.9752,-624.9958667,7278.4647,8566.4297,3545.7534,3380.1247,7729.822657
2025-05-31,84,2025-05-31 13:50:00,2025-05-31 14:00:00,3485.56,6790.6125,0.683,580.9266667,1131.76875,-3305.0525,-550.8420833,6909,8012.7375,3742.92,3369.72,7415.325
2025-05-31,85,2025-05-31 14:00:00,2025-05-31 14:10:00,3389.1064,6709.3596,0.6657,564.8510667,1118.2266,-3320.2532,-553.3755333,6984.8005,7504.8987,3714.1186,3300.5516,7399.418486
2025-05-31,86,2025-05-31 14:10:00,2025-05-31 14:20:00,3306.0805,6477.3148,0.6301,551.0134167,1079.552467,-3171.2343,-528.53905,7086.8558,7133.9189,3564.9729,3448.9544,7293.6874
2025-05-31,87,2025-05-31 14:20:00,2025-05-31 14:30:00,3389.89,5977.9875,0.6634,564.9816667,996.33125,-2588.0975,-431.3495833,6878.3625,6686.55,3451.41,3717.67,6974.448214
2025-05-31,88,2025-05-31 14:30:00,2025-05-31 14:40:00,3691.2943,5695.673,0.8019,615.2157167,949.2788333,-2004.3787,-334.0631167,6460.3869,6000.0196,3452.9498,3658.2896,6716.6723
2025-05-31,89,2025-05-31 14:40:00,2025-05-31 14:50:00,3596.6133,5461.1854,0.6911,599.43555,910.1975667,-1864.5721,-310.7620167,6143.9784,5664.1452,3583.7981,3428.7235,6497.890686
2025-05-31,90,2025-05-31 14:50:00,2025-05-31 15:00:00,3272.57,5223.7875,0.4078,545.4283333,870.63125,-1951.2175,-325.2029167,5937.1125,5705.775,3782.83,3316.49,6248.383929
2025-05-31,91,2025-05-31 15:00:00,2025-05-31 15:10:00,3457.6061,5190.365,0.3896,576.2676833,865.0608333,-1732.7589,-288.79315,5593.8289,5587.4916,3901.656,3457.3675,5958.859171
2025-05-31,92,2025-05-31 15:10:00,2025-05-31 15:20:00,3435.4209,5420.7382,0.4134,572.57015,903.4563667,-1985.3173,-330.8862167,5247.072,5511.1364,3701.4506,3507.8663,5725.0573
2025-05-31,93,2025-05-31 15:20:00,2025-05-31 15:30:00,3200.41,5558.175,0.3884,533.4016667,926.3625,-2357.765,-392.9608333,4881.3375,5540.4,3375.16,3407.45,5499.685714
2025-05-31,94,2025-05-31 15:30:00,2025-05-31 15:40:00,3494.779,5129.6218,0.4578,582.4631667,854.9369667,-1634.8428,-272.4738,4375.6476,5453.4966,3373.8675,3417.9637,5142.182929
2025-05-31,95,2025-05-31 15:40:00,2025-05-31 15:50:00,3741.7188,4679.4327,0.4958,623.6198,779.90545,-937.7139,-156.28565,4147.029,5211.6608,3387.2608,3481.6614,4805.470971
2025-05-31,96,2025-05-31 15:50:00,2025-05-31 16:00:00,3680.46,4471.4625,0.4847,613.41,745.24375,-791.0025,-131.83375,4107.1125,4825.0125,3386.45,3473.62,4508.673214
2025-05-31,97,2025-05-31 16:00:00,2025-05-31 16:10:00,3609.4237,4280.2238,0.531,601.5706167,713.3706333,-670.8001,-111.8000167,3749.0269,4362.2282,3640.5621,3358.7114,4135.321614
2025-05-31,98,2025-05-31 16:10:00,2025-05-31 16:20:00,3449.5679,4076.0961,0.5295,574.9279833,679.34935,-626.5282,-104.4213667,3441.0749,4109.5532,3728.5824,3379.2552,3852.126471
2025-05-31,99,2025-05-31 16:20:00,2025-05-31 16:30:00,3398.66,3822.4125,0.4975,566.4433333,637.06875,-423.7525,-70.62541667,3293.625,3982.275,3616.35,3547.38,3658.655357
2025-05-31,100,2025-05-31 16:30:00,2025-05-31 16:40:00,3705.256,3464.9935,0.56,617.5426667,577.4989167,240.2625,40.04375,3028.5966,3626.5596,3656.6396,3577.9634,3378.743929
2025-05-31,101,2025-05-31 16:40:00,2025-05-31 16:50:00,3375.7672,3122.3489,0.5704,562.6278667,520.3914833,253.4183,42.23638333,2744.0656,3299.3252,3511.1971,3215.8573,3089.773671
2025-05-31,102,2025-05-31 16:50:00,2025-05-31 17:00:00,2655.99,2842.9875,0.5262,442.665,473.83125,-186.9975,-31.16625,2519.025,3092.2125,3111.93,2706.32,2833.585714
2025-05-31,103,2025-05-31 17:00:00,2025-05-31 17:10:00,2801.3946,2571.5442,0.5784,466.8991,428.5907,229.8504,38.3084,2298.1653,2827.8144,2818.722,2634.6923,2561.4018
2025-05-31,104,2025-05-31 17:10:00,2025-05-31 17:20:00,2935.3074,2293.4828,0.641,489.2179,382.2471333,641.8246,106.9707667,1970.7828,2540.266,2888.005,2976.0104,2268.605157
2025-05-31,105,2025-05-31 17:20:00,2025-05-31 17:30:00,2665.6,2026.4625,0.6341,444.2666667,337.74375,639.1375,106.5229167,1596.975,2255.85,3116.28,3271.15,1971.214286
2025-05-31,106,2025-05-31 17:30:00,2025-05-31 17:40:00,2554.0009,1791.0971,0.6044,425.6668167,298.5161833,762.9038,127.1506333,1361.0791,1943.9756,3042.5316,3051.783,1689.1951
2025-05-31,107,2025-05-31 17:40:00,2025-05-31 17:50:00,2820.7879,1539.4854,0.8118,470.1313167,256.5809,1281.3025,213.5504167,1211.3505,1604.6314,2883.3978,2890.413,1424.259414
2025-05-31,108,2025-05-31 17:50:00,2025-05-31 18:00:00,3174.51,1265.8125,1.1141,529.085,210.96875,1908.6975,318.11625,1043.0625,1267.5,2829.25,3004.69,1170.519643
2025-05-31,109,2025-05-31 18:00:00,2025-05-31 18:10:00,3139.251,1008.7241,1.0941,523.2085,168.1206833,2130.5269,355.0878167,802.9262,970.6817,2860.8725,3057.1355,922.2798714
2025-05-31,110,2025-05-31 18:10:00,2025-05-31 18:20:00,3134.2447,748.752,1.0398,522.3741167,124.792,2385.4927,397.5821167,604.7784,701.1294,2922.8504,2970.889,685.8713571
2025-05-31,111,2025-05-31 18:20:00,2025-05-31 18:30:00,3193.44,492.5625,1.095,532.24,82.09375,2700.8775,450.14625,458.2125,445.35,2965.83,2939.96,459.0589286
2025-05-31,112,2025-05-31 18:30:00,2025-05-31 18:40:00,2972.0178,278.2797,1.1183,495.3363,46.37995,2693.7381,448.95635,266.9362,213.813,2978.4854,3165.0072,240.5431571
2025-05-31,113,2025-05-31 18:40:00,2025-05-31 18:50:00,3026.8698,106.0766,1.1293,504.4783,17.67943333,2920.7932,486.7988667,93.0981,60.3578,3043.3436,3113.5717,77.83598571
2025-05-31,114,2025-05-31 18:50:00,2025-05-31 19:00:00,3288.26,0,1.1491,548.0433333,0,3288.26,548.0433333,0,0,3115.57,2886.16,0
2025-05-31,115,2025-05-31 19:00:00,2025-05-31 19:10:00,3123.2433,0,1.1602,520.54055,0,3123.2433,520.54055,0,0,3067.3695,3115.0239,0
2025-05-31,116,2025-05-31 19:10:00,2025-05-31 19:20:00,3050.3931,3.636,1.1633,508.39885,0.606,3046.7571,507.79285,3.0273,1.697,3034.5137,3310.2676,2.421342857
2025-05-31,117,2025-05-31 19:20:00,2025-05-31 19:30:00,3183.98,0,1.1738,530.6633333,0,3183.98,530.6633333,0,0,3053.73,3252.06,0
2025-05-31,118,2025-05-31 19:30:00,2025-05-31 19:40:00,3109.982,0,1.2,518.3303333,0,3109.982,518.3303333,0,0,3040.5624,3202.1605,0
2025-05-31,119,2025-05-31 19:40:00,2025-05-31 19:50:00,3092.8648,0.2611,1.1887,515.4774667,0.04351666667,3092.6037,515.43395,0.2174,0.1218,3084.0837,3116.2862,0.1738571429
2025-05-31,120,2025-05-31 19:50:00,2025-05-31 20:00:00,3237.32,0,1.1549,539.5533333,0,3237.32,539.5533333,0,0,3134.21,3003.45,0
2025-05-31,121,2025-05-31 20:00:00,2025-05-31 20:10:00,3307.6821,0,1.1641,551.28035,0,3307.6821,551.28035,0,0,3050.5498,2992.6666,0
2025-05-31,122,2025-05-31 20:10:00,2025-05-31 20:20:00,3079.5608,0.0187,1.1519,513.2601333,0.003116666667,3079.5421,513.2570167,0.0156,0.0087,3055.933,3140.7141,0.01247142857
2025-05-31,123,2025-05-31 20:20:00,2025-05-31 20:30:00,2887.49,0,1.1311,481.2483333,0,2887.49,481.2483333,0,0,3169.62,3293.23,0
2025-05-31,124,2025-05-31 20:30:00,2025-05-31 20:40:00,3271.943,0,1.1584,545.3238333,0,3271.943,545.3238333,0,0,3195.1186,3231.6672,0
2025-05-31,125,2025-05-31 20:40:00,2025-05-31 20:50:00,3430.5651,0.0013,1.0386,571.76085,0.0002166666667,3430.5638,571.7606333,0.0011,0,3247.2666,3231.2511,0.0003285714286
2025-05-31,126,2025-05-31 20:50:00,2025-05-31 21:00:00,3197.9,0,0.8294,532.9833333,0,3197.9,532.9833333,0,0,3265.73,3332.39,0
2025-05-31,127,2025-05-31 21:00:00,2025-05-31 21:10:00,3185.5201,0,0.8008,530.9200167,0,3185.5201,530.9200167,0,0,3067.6058,3313.0794,0
2025-05-31,128,2025-05-31 21:10:00,2025-05-31 21:20:00,3210.5843,0,0.8144,535.0973833,0,3210.5843,535.0973833,0,0,2987.7906,3334.0686,0
2025-05-31,129,2025-05-31 21:20:00,2025-05-31 21:30:00,3157.85,0,0.8143,526.3083333,0,3157.85,526.3083333,0,0,3107.37,3449.74,0
2025-05-31,130,2025-05-31 21:30:00,2025-05-31 21:40:00,3100.6233,0,0.8461,516.77055,0,3100.6233,516.77055,0,0,3150.5938,3455.7649,0
2025-05-31,131,2025-05-31 21:40:00,2025-05-31 21:50:00,2781.5548,0,0.6274,463.5924667,0,2781.5548,463.5924667,0,0,2971.135,2971.4038,0
2025-05-31,132,2025-05-31 21:50:00,2025-05-31 22:00:00,2380.24,0,0.2901,396.7066667,0,2380.24,396.7066667,0,0,2742.63,2356.01,0
2025-05-31,133,2025-05-31 22:00:00,2025-05-31 22:10:00,2397.2223,0,0.2843,399.53705,0,2397.2223,399.53705,0,0,2763.8801,2411.8223,0
2025-05-31,134,2025-05-31 22:10:00,2025-05-31 22:20:00,2535.705,0,0.35,422.6175,0,2535.705,422.6175,0,0,2721.8029,2610.3056,0
2025-05-31,135,2025-05-31 22:20:00,2025-05-31 22:30:00,2509.4,0,0.3112,418.2333333,0,2509.4,418.2333333,0,0,2623.14,2659.74,0
2025-05-31,136,2025-05-31 22:30:00,2025-05-31 22:40:00,2342.2567,0,0.2566,390.3761167,0,2342.2567,390.3761167,0,0,2772.8848,2754.2161,0
2025-05-31,137,2025-05-31 22:40:00,2025-05-31 22:50:00,2415.5534,0,0.264,402.5922333,0,2415.5534,402.5922333,0,0,2788.6,2731.3073,0
2025-05-31,138,2025-05-31 22:50:00,2025-05-31 23:00:00,2713.6,0,0.3242,452.2666667,0,2713.6,452.2666667,0,0,2638.48,2620.79,0
2025-05-31,139,2025-05-31 23:00:00,2025-05-31 23:10:00,2827.4146,0,0.3581,471.2357667,0,2827.4146,471.2357667,0,0,2646.0318,2651.9233,0
2025-05-31,140,2025-05-31 23:10:00,2025-05-31 23:20:00,2713.0038,0,0.3383,452.1673,0,2713.0038,452.1673,0,0,2472.7719,2706.1994,0
2025-05-31,141,2025-05-31 23:20:00,2025-05-31 23:30:00,2478.24,0,0.2968,413.04,0,2478.24,413.04,0,0,2237.65,2689.7,0
2025-05-31,142,2025-05-31 23:30:00,2025-05-31 23:40:00,2396.9445,0,0.3063,399.49075,0,2396.9445,399.49075,0,0,2430.6904,2677.4841,0
2025-05-31,143,2025-05-31 23:40:00,2025-05-31 23:50:00,3130.7429,0,0.4115,521.7904833,0,3130.7429,521.7904833,0,0,2541.0037,2942.4877,0
2025-05-31,144,2025-05-31 23:50:00,2025-06-01 00:00:00,4191.11,0,0.5298,698.5183333,0,4191.11,698.5183333,0,0,2476.42,3367.67,0
2025-06-01,1,2025-06-01 00:00:00,2025-06-01 00:10:00,4313.5613,0,0.5243,718.9268833,0,4313.5613,718.9268833,0,0,2596.8568,3533.452,0
2025-06-01,2,2025-06-01 00:10:00,2025-06-01 00:20:00,4091.2701,0,0.5142,681.87835,0,4091.2701,681.87835,0,0,2409.3227,3556.7941,0
2025-06-01,3,2025-06-01 00:20:00,2025-06-01 00:30:00,4038.65,0,0.535,673.1083333,0,4038.65,673.1083333,0,0,2159.52,3555.95,0
2025-06-01,4,2025-06-01 00:30:00,2025-06-01 00:40:00,4098.9159,0,0.5077,683.15265,0,4098.9159,683.15265,0,0,2617.0655,3511.4498,0
2025-06-01,5,2025-06-01 00:40:00,2025-06-01 00:50:00,4158.5286,0,0.4869,693.0881,0,4158.5286,693.0881,0,0,2856.7669,3408.9745,0
2025-06-01,6,2025-06-01 00:50:00,2025-06-01 01:00:00,4108.48,0,0.4953,684.7466667,0,4108.48,684.7466667,0,0,2586.78,3360.3,0
2025-06-01,7,2025-06-01 01:00:00,2025-06-01 01:10:00,3936.9137,0,0.4969,656.1522833,0,3936.9137,656.1522833,0,0,2442.2229,3508.5275,0
2025-06-01,8,2025-06-01 01:10:00,2025-06-01 01:20:00,3948.233,0,0.4887,658.0388333,0,3948.233,658.0388333,0,0,2493.9583,3636.4646,0
2025-06-01,9,2025-06-01 01:20:00,2025-06-01 01:30:00,4026.48,0,0.479,671.08,0,4026.48,671.08,0,0,2620.58,3608,0
2025-06-01,10,2025-06-01 01:30:00,2025-06-01 01:40:00,3809.3436,0,0.4779,634.8906,0,3809.3436,634.8906,0,0,2684.7513,3493.1496,0
2025-06-01,11,2025-06-01 01:40:00,2025-06-01 01:50:00,3904.1095,0,0.4928,650.6849167,0,3904.1095,650.6849167,0,0,2646.5044,3485.2471,0
2025-06-01,12,2025-06-01 01:50:00,2025-06-01 02:00:00,4207.33,0,0.4969,701.2216667,0,4207.33,701.2216667,0,0,2563.42,3552.77,0
2025-06-01,13,2025-06-01 02:00:00,2025-06-01 02:10:00,3999.2869,0,0.4617,666.5478167,0,3999.2869,666.5478167,0,0,2526.3725,3493.9048,0
2025-06-01,14,2025-06-01 02:10:00,2025-06-01 02:20:00,3893.3218,0,0.4772,648.8869667,0,3893.3218,648.8869667,0,0,2477.3795,3436.5259,0
2025-06-01,15,2025-06-01 02:20:00,2025-06-01 02:30:00,4019.97,0,0.5155,669.995,0,4019.97,669.995,0,0,2526.5,3495.76,0
2025-06-01,16,2025-06-01 02:30:00,2025-06-01 02:40:00,3895.6913,0,0.461,649.2818833,0,3895.6913,649.2818833,0,0,2822.1964,3631.4095,0
2025-06-01,17,2025-06-01 02:40:00,2025-06-01 02:50:00,3864.4701,0,0.432,644.07835,0,3864.4701,644.07835,0,0,2870.5489,3591.4982,0
2025-06-01,18,2025-06-01 02:50:00,2025-06-01 03:00:00,3972.19,0,0.4559,662.0316667,0,3972.19,662.0316667,0,0,2656.9,3474.44,0
2025-06-01,19,2025-06-01 03:00:00,2025-06-01 03:10:00,3883.797,0.0012,0.4425,647.2995,0.0002,3883.7958,647.2993,0.0014,0,2661.2434,3602.4275,0.0005285714286
2025-06-01,20,2025-06-01 03:10:00,2025-06-01 03:20:00,3785.8718,0,0.434,630.9786333,0,3785.8718,630.9786333,0,0,2775.8219,3606.7145,0
2025-06-01,21,2025-06-01 03:20:00,2025-06-01 03:30:00,3753.61,0,0.4424,625.6016667,0,3753.61,625.6016667,0,0,2787.37,3464.21,0
2025-06-01,22,2025-06-01 03:30:00,2025-06-01 03:40:00,3676.5406,0.0169,0.4324,612.7567667,0.002816666667,3676.5237,612.75395,0.0189,0.0106,2639.8906,3536.7744,0.01428571429
2025-06-01,23,2025-06-01 03:40:00,2025-06-01 03:50:00,3681.7391,0,0.4379,613.6231833,0,3681.7391,613.6231833,0,0,2691.1516,3644.9059,0
2025-06-01,24,2025-06-01 03:50:00,2025-06-01 04:00:00,3740.95,0,0.4629,623.4916667,0,3740.95,623.4916667,0,0,2915.7,3697.22,0
2025-06-01,25,2025-06-01 04:00:00,2025-06-01 04:10:00,3693.726,0.2358,0.4761,615.621,0.0393,3693.4902,615.5817,0.2635,0.1478,2917.6495,3764.6493,0.1992285714
2025-06-01,26,2025-06-01 04:10:00,2025-06-01 04:20:00,3709.4795,0,0.4965,618.2465833,0,3709.4795,618.2465833,0,0,2764.4169,3666.6529,0
2025-06-01,27,2025-06-01 04:20:00,2025-06-01 04:30:00,3789.51,0,0.5039,631.585,0,3789.51,631.585,0,0,2656.42,3522.82,0
2025-06-01,28,2025-06-01 04:30:00,2025-06-01 04:40:00,3749.9667,3.2843,0.4586,624.99445,0.5473833333,3746.6824,624.4470667,3.6706,2.0579,2721.8481,3650.6901,2.774685714
2025-06-01,29,2025-06-01 04:40:00,2025-06-01 04:50:00,3674.7575,0,0.4488,612.4595833,0,3674.7575,612.4595833,0,0,2764.7367,3716.2337,0
2025-06-01,30,2025-06-01 04:50:00,2025-06-01 05:00:00,3637.71,0,0.4765,606.285,0,3637.71,606.285,0,0,2783.11,3643.92,0
2025-06-01,31,2025-06-01 05:00:00,2025-06-01 05:10:00,3634.7741,95.7333,0.4576,605.7956833,15.95555,3539.0408,589.8401333,105.8358,69.3628,2915.9932,3683.494,84.85917143
2025-06-01,32,2025-06-01 05:10:00,2025-06-01 05:20:00,3665.6662,250.3639,0.4352,610.9443667,41.72731667,3415.3023,569.21705,271.0729,229.1835,2791.8367,3692.3384,242.4209429
2025-06-01,33,2025-06-01 05:20:00,2025-06-01 05:30:00,3642.7,433.5375,0.4079,607.1166667,72.25625,3209.1625,534.8604167,467.325,451.6125,2501.05,3610.81,448.4089286
2025-06-01,34,2025-06-01 05:30:00,2025-06-01 05:40:00,3559.8033,640.1338,0.3697,593.30055,106.6889667,2919.6695,486.6115833,701.6827,681.9873,2540.5248,3628.5543,680.5654286
2025-06-01,35,2025-06-01 05:40:00,2025-06-01 05:50:00,4048.4691,874.2944,0.585,674.74485,145.7157333,3174.1747,529.0291167,973.1266,945,2673.3582,4156.295,932.7061714
2025-06-01,36,2025-06-01 05:50:00,2025-06-01 06:00:00,4859.09,1134.0375,0.9241,809.8483333,189.00625,3725.0525,620.8420833,1263.6375,1217.55,2717.96,4904.55,1197.648214
2025-06-01,37,2025-06-01 06:00:00,2025-06-01 06:10:00,5018.8664,1404.9547,0.9495,836.4777333,234.1591167,3613.9117,602.3186167,1536.4125,1444.2892,2749.094,5066.7882,1460.8615
2025-06-01,38,2025-06-01 06:10:00,2025-06-01 06:20:00,4818.3757,1658.6495,0.837,803.0626167,276.4415833,3159.7262,526.6210333,1741.2152,1707.7908,2873.8689,4787.926,1699.980343
2025-06-01,39,2025-06-01 06:20:00,2025-06-01 06:30:00,4653.85,1930.7625,0.7681,775.6416667,321.79375,2723.0875,453.8479167,1903.1625,1996.125,2932.37,4593.4,1922.448214
2025-06-01,40,2025-06-01 06:30:00,2025-06-01 06:40:00,4652.5666,2270.9126,0.7617,775.4277667,378.4854333,2381.654,396.9423333,2103.18,2211.2854,2707.9777,4873.2627,2163.714914
2025-06-01,41,2025-06-01 06:40:00,2025-06-01 06:50:00,4752.5554,2525.1772,0.7946,792.0925667,420.8628667,2227.3782,371.2297,2332.4452,2429.8142,2809.3239,4973.1651,2442.929557
2025-06-01,42,2025-06-01 06:50:00,2025-06-01 07:00:00,4847.73,2722.875,0.8085,807.955,453.8125,2124.855,354.1425,2586.75,2771.6625,3199.32,4764.48,2741.25
2025-06-01,43,2025-06-01 07:00:00,2025-06-01 07:10:00,4873.2843,3043.1953,0.756,812.21405,507.1992167,1830.089,305.0148333,2878.0611,3280.677,3226.2911,4751.755,3016.565129
2025-06-01,44,2025-06-01 07:10:00,2025-06-01 07:20:00,4915.7391,3334.3867,0.7343,819.28985,555.7311167,1581.3524,263.5587333,3173.1526,3715.8215,3181.4169,4821.6916,3269.165543
2025-06-01,45,2025-06-01 07:20:00,2025-06-01 07:30:00,4854.8,3565.2375,0.7179,809.1333333,594.20625,1289.5625,214.9270833,3467.325,4058.775,3170.82,4758.18,3537.75
