date,slot,timestamp,price_yuan_per_kwh,load_forecast_kw,pv_forecast_kw,planned_grid_kw,charge_kw,discharge_kw,planned_charge_limit_kw,planned_discharge_limit_kw,storage_start_kwh,storage_end_kwh,expected_emergency_kw,expected_spill_kw,expected_planned_grid_used_kw,expected_unused_planned_grid_kw,planned_grid_kwh,charge_kwh,discharge_kwh,expected_emergency_kwh,expected_spill_kwh,expected_planned_grid_used_kwh,expected_unused_planned_grid_kwh,actual_load_kw,actual_pv_kw,actual_charge_kw,actual_discharge_kw,actual_storage_start_kwh,actual_storage_end_kwh,realized_planned_grid_used_kw,realized_unused_planned_grid_kw,realized_emergency_kw,realized_pv_spill_kw,actual_charge_kwh,actual_discharge_kwh,realized_planned_grid_used_kwh,realized_unused_planned_grid_kwh,realized_emergency_kwh,realized_pv_spill_kwh,realized_emergency_cost_yuan
2025-08-13,22,2025-08-13 03:40:00,0.4353,4465.0005,0,4622.450684,0,0,0,0,10050,10050,34.79008511,0,4460.41341,162.0372734,770.4084473,0,0,5.798347518,0,743.402235,27.00621223,4089.3386,0,0,0,10050,10050,4089.3386,533.1120836,0,0,0,0,681.5564333,88.85201393,0,0,0
2025-08-13,23,2025-08-13 03:50:00,0.436,4251.7342,0.00915714,4455.636839,0,0,0,0,10050,10050,18.87367322,0,4241.965257,213.6715817,742.6061398,0,0,3.145612203,0,706.9942095,35.61193029,4115.7572,0.0023,0,0,10050,10050,4115.7549,339.881939,0,0,0,0,685.95915,56.64698983,0,0,0
2025-08-13,24,2025-08-13 04:00:00,0.4378,3969.65,0,4111.060059,0,0,0,0,10050,10050,28.68678711,0,3874.16022,236.8998389,685.1766764,0,0,4.781131185,0,645.69337,39.48330648,4076.18,0,0,0,10050,10050,4076.18,34.88005859,0,0,0,0,679.3633333,5.813343099,0,0,0
2025-08-13,25,2025-08-13 04:10:00,0.4401,4187.5264,0,4296.76416,0,0,0,0,10050,10050,26.37324887,0,4124.664002,172.100158,716.12736,0,0,4.395541478,0,687.4440004,28.68335967,3938.7831,0,0,0,10050,10050,3938.7831,357.9810602,0,0,0,0,656.46385,59.66351003,0,0,0
2025-08-13,26,2025-08-13 04:20:00,0.4389,4253.3779,0.12767143,4399.948012,0,0,0,0,10050,10050,23.15975586,0,4251.507734,148.440278,733.3246687,0,0,3.85995931,0,708.5846224,24.74004633,4044.8141,0.0326,0,0,10050,10050,4044.7815,355.1665122,0,0,0,0,674.13025,59.19441869,0,0,0
2025-08-13,27,2025-08-13 04:30:00,0.4364,3983.77,0,4198.75,0,0,0,0,10050,10050,35.71981445,0,3970.651602,228.0983984,699.7916667,0,0,5.953302409,0,661.7752669,38.01639974,4289.65,0,0,0,10050,10050,4198.75,0,90.9,0,0,0,699.7916667,0,15.15,0,33.0573
2025-08-13,28,2025-08-13 04:40:00,0.4393,3860.2914,0,3975.752423,0,0,0,0,10050,10050,20.5330953,0,3806.290346,169.4620767,662.6254038,0,0,3.422182551,0,634.3817243,28.24367946,4222.1261,0,0,0,10050,10050,3975.752423,0,246.3736772,0,0,0,662.6254038,0,41.06227954,0,90.19329701
2025-08-13,29,2025-08-13 04:50:00,0.4422,3899.4334,1.77828571,4007.080601,0,0,0,0,10050,10050,25.12953491,0,3829.249505,177.8310955,667.8467668,0,0,4.188255818,0,638.2082509,29.63851592,4143.4359,0.4539,0,0,10050,10050,4007.080601,0,135.901399,0,0,0,667.8467668,0,22.65023317,0,50.07966554
2025-08-13,30,2025-08-13 05:00:00,0.4395,3982.7,0,4170.649902,0,0,0,0,10050,10050,22.09981445,0,3953.197821,217.4520818,695.1083171,0,0,3.683302409,0,658.8663034,36.24201363,4104.79,0,0,0,10050,10050,4104.79,65.85990234,0,0,0,0,684.1316667,10.97665039,0,0,0
2025-08-13,31,2025-08-13 05:10:00,0.4333,4020.3704,0,4143.637207,0,0,0,0,10050,10050,23.336806,0,3980.375316,163.2618914,690.6062012,0,0,3.889467667,0,663.3958859,27.21031523,3898.322,0,0,0,10050,10050,3898.322,245.315207,0,0,0,0,649.7203333,40.88586784,0,0,0
2025-08-13,32,2025-08-13 05:20:00,0.4439,4071.6934,30.95927143,4192.064968,0,0,0,0,10050,10050,18.29996033,0,4023.733513,168.3314554,698.6774947,0,0,3.049993388,0,670.6222521,28.05524257,4015.4846,10.0503,0,0,10050,10050,4005.4343,186.6306681,0,0,0,0,667.5723833,31.10511135,0,0,0
2025-08-13,33,2025-08-13 05:30:00,0.4301,4082.13,167.1589286,4070.434685,0,0,0,0,10050,10050,27.4815979,0,3915.529811,154.904874,678.4057808,0,0,4.580266317,0,652.5883018,25.81747901,4208.77,100.65,0,0,10050,10050,4070.434685,0,37.68531525,0,0,0,678.4057808,0,6.280885874,0,13.50704507
2025-08-13,34,2025-08-13 05:40:00,0.3713,4009.2257,397.5822857,8794.250183,5000,0,5000,0,10050,10800,18.52298218,0,8575.985126,218.2650568,1465.708364,833.3333333,0,3.087163696,0,1429.330854,36.37750946,3830.9211,328.8743,5000,0,10050,10800,8502.0468,292.2033831,0,0,833.3333333,0,1417.0078,48.70056385,0,0,0
2025-08-13,35,2025-08-13 05:50:00,0.5708,4419.9027,656.8094714,3940.794556,0,0,0,0,10800,10800,30.87028381,0,3734.69822,206.0963354,656.7990926,0,0,5.145047302,0,622.4497034,34.34938924,4222.3357,580.8154,0,0,10800,10800,3641.5203,299.2742557,0,0,0,0,606.92005,49.87904261,0,0,0
2025-08-13,36,2025-08-13 06:00:00,0.9099,5044.9,920.9732143,0,0,4417.326599,0,4417.326599,10800,9981.976556,22.15531128,262.9539124,0,0,0,0,736.2210999,3.69255188,43.82565206,0,0,5227.85,825.2625,0,4402.5875,10800,9984.706019,0,0,0,-0,0,733.7645833,0,0,0,-0,0
2025-08-13,37,2025-08-13 06:10:00,0.9368,5028.9695,1211.382271,0,0,4006.256714,0,4006.256714,9981.976556,9240.077164,15.7305249,235.6431348,0,0,0,0,667.7094523,2.62175415,39.27385579,0,0,5248.5924,1131.123,0,4006.256714,9984.706019,9242.806627,0,0,111.2126861,0,0,667.7094523,0,0,18.53544769,0,86.82003697
2025-08-13,38,2025-08-13 06:20:00,0.8758,5084.7288,1502.566643,0,0,3744.30835,0,3744.30835,9240.077164,8546.686729,8.41329834,232.6746899,0,0,0,0,624.0513916,1.40221639,38.77911499,0,0,4897.6373,1463.4242,0,3434.2131,9242.806627,8606.841238,0,0,0,-0,0,572.36885,0,0,0,-0,0
2025-08-13,39,2025-08-13 06:30:00,0.8759,5214.29,1793.983929,0,0,3674.473022,0,3674.473022,8546.686729,7866.228762,17.25228027,277.1707373,0,0,0,0,612.4121704,2.875380046,46.19512288,0,0,4828.38,1799.25,0,3029.13,8606.841238,8045.891238,0,0,0,-0,0,504.855,0,0,0,-0,0
2025-08-13,40,2025-08-13 06:40:00,0.8601,4741.2844,2108.175571,0,0,2869.176025,0,2869.176025,7866.228762,7334.899868,17.92296143,275.1402271,0,0,0,0,478.1960042,2.987160238,45.85670451,0,0,5039.3133,2148.6176,0,2869.176025,8045.891238,7514.562345,0,0,21.51967461,0,0,478.1960042,0,0,3.586612435,0,15.42422678
2025-08-13,41,2025-08-13 06:50:00,0.8442,4667.312,2413.672214,0,0,2424.856445,0,2424.856445,7334.899868,6885.852379,25.00203613,244.1707617,0,0,0,0,404.1427409,4.167006022,40.69512695,0,0,5072.7028,2495.9752,0,2424.856445,7514.562345,7065.514855,0,0,151.8711547,0,0,404.1427409,0,0,25.31185911,0,106.8413573
2025-08-13,42,2025-08-13 07:00:00,0.8334,5026.11,2725.628571,0,0,2574.666748,0,2574.666748,6885.852379,6409.06224,6.685849609,335.7067383,0,0,0,0,429.1111247,1.114308268,55.95112305,0,0,4924.4,2827.275,0,2097.125,7065.514855,6677.158373,0,0,0,-0,0,349.5208333,0,0,0,-0,0
2025-08-13,43,2025-08-13 07:10:00,0.8092,4859.5895,3090.971057,0,0,1931.116455,0,1931.116455,6409.06224,6051.448082,16.28389648,259.577749,0,0,0,0,321.8527425,2.713982747,43.26295817,0,0,4996.6636,3135.4686,0,1861.195,6677.158373,6332.492632,0,0,0,-0,0,310.1991667,0,0,0,-0,0
2025-08-13,44,2025-08-13 07:20:00,0.7972,4799.7248,3444.454657,0,0,1402.024902,0,1402.024902,6051.448082,5791.813841,37.31223145,200.8178809,0,0,0,0,233.6708171,6.218705241,33.46964681,0,0,5076.9571,3409.6427,0,1402.024902,6332.492632,6072.858391,0,0,265.2894977,0,0,233.6708171,0,0,44.21491628,0,176.2406563
2025-08-13,45,2025-08-13 07:30:00,0.7644,4958.84,3757.767857,0,0,1364.590576,0,1364.590576,5791.813841,5539.111882,24.65847168,307.8150684,0,0,0,0,227.4317627,4.10974528,51.30251139,0,0,4944,3670.875,0,1273.125,6072.858391,5837.094502,0,0,0,-0,0,212.1875,0,0,0,-0,0
2025-08-13,46,2025-08-13 07:40:00,0.6899,4895.3044,4060.838329,0,0,1139.714844,0,1139.714844,5539.111882,5328.053578,27.93960449,388.8346338,0,0,0,0,189.952474,4.656600749,64.8057723,0,0,4735.3186,3949.1788,0,786.1398,5837.094502,5691.513058,0,0,0,-0,0,131.0233,0,0,0,-0,0
2025-08-13,47,2025-08-13 07:50:00,0.86,5610.1822,4354.722186,0,0,1759.16748,0,1759.16748,5328.053578,5002.281822,26.3723584,537.0706836,0,0,0,0,293.1945801,4.395393066,89.5117806,0,0,5356.9982,4187.5392,0,1169.459,5691.513058,5474.946576,0,0,0,-0,0,194.9098333,0,0,0,-0,0
2025-08-13,48,2025-08-13 08:00:00,1.1617,6844.93,4649.357143,0,0,2618.396484,0,2618.396484,5002.281822,4517.393584,36.30305176,475.1957617,0,0,0,0,436.3994141,6.050508626,79.19929362,0,0,6491.6,4521.225,0,1970.375,5474.946576,5110.062317,0,0,0,-0,0,328.3958333,0,0,0,-0,0
2025-08-13,49,2025-08-13 08:10:00,1.1683,7172.0863,4957.9014,0,0,2563.456543,0,2563.456543,4517.393584,4042.679409,19.96727539,420.9137891,0,0,0,0,427.2427572,3.327879232,70.15229818,0,0,6846.0374,5118.229,0,1727.8084,5110.062317,4790.097799,0,0,0,-0,0,287.9680667,0,0,0,-0,0
2025-08-13,50,2025-08-13 08:20:00,1.0956,6995.8472,5242.283757,0,0,2005.783691,0,2005.783691,4042.679409,3671.237985,29.13234375,348.033252,0,0,0,0,334.2972819,4.855390625,58.00554199,0,0,6858.4031,5451.2709,0,1407.1322,4790.097799,4529.517762,0,0,0,-0,0,234.5220333,0,0,0,-0,0
2025-08-13,51,2025-08-13 08:30:00,1.0849,6859.78,5523.610714,0,0,1829.828613,0,1829.828613,3671.237985,3332.380835,31.17140625,587.5924902,0,0,0,0,304.9714355,5.195234375,97.93208171,0,0,6909.17,5532.3375,0,1376.8325,4529.517762,4274.54878,0,0,0,-0,0,229.4720833,0,0,0,-0,0
2025-08-13,52,2025-08-13 08:40:00,1.061,6871.5936,5855.815486,0,0,1394.743164,0,1394.743164,3332.380835,3074.095063,38.16259766,492.6444336,0,0,0,0,232.457194,6.360432943,82.1074056,0,0,6880.2544,5874.9643,0,1005.2901,4274.54878,4088.383947,0,0,0,-0,0,167.54835,0,0,0,-0,0
2025-08-13,53,2025-08-13 08:50:00,1.043,6760.5548,6142.009057,0,0,1021.055664,0,1021.055664,3074.095063,2885.010681,26.55727539,499.1172949,0,0,0,0,170.175944,4.426212565,83.18621582,0,0,6693.7449,6158.5194,0,535.2255,4088.383947,3989.268114,0,0,0,-0,0,89.20425,0,0,0,-0,0
2025-08-13,54,2025-08-13 09:00:00,1.036,6600.56,6395.855357,0,0,715.7563477,0,715.7563477,2885.010681,2752.463209,27.49160156,575.3176855,0,0,0,0,119.2927246,4.581933594,95.88628092,0,0,6528.2,6332.8125,0,195.3875,3989.268114,3953.085243,0,0,0,-0,0,32.56458333,0,0,0,-0,0
2025-08-13,55,2025-08-13 09:10:00,1.0147,6732.8461,6727.010043,0,0,587.5507812,0,587.5507812,2752.463209,2643.657509,22.94229492,611.3741797,0,0,0,0,97.92513021,3.82371582,101.8956966,0,0,6644.0228,6686.0534,0,0,3953.085243,3953.085243,0,0,0,42.0306,0,0,0,0,0,7.0051,0
2025-08-13,56,2025-08-13 09:20:00,0.9922,6837.4534,7036.052814,0,0,330.9321289,0,330.9321289,2643.657509,2582.373782,27.12236328,554.9438184,0,0,0,0,55.15535482,4.52039388,92.49063639,0,0,6686.152,6931.0896,0,0,3953.085243,3953.085243,0,0,0,244.9376,0,0,0,0,0,40.82293333,0
2025-08-13,57,2025-08-13 09:30:00,0.97,6688.52,7241.619643,0,142.3676758,0,142.3676758,0,2582.373782,2603.728933,35.23658203,448.1143848,0,0,0,23.72794596,0,5.872763672,74.68573079,0,0,6612.19,7050.6375,142.3676758,0,3953.085243,3974.440395,0,0,0,296.0798242,23.72794596,0,0,0,0,49.34663737,0
2025-08-13,58,2025-08-13 09:40:00,0.9422,6417.6412,7368.599143,0,496.0771484,0,496.0771484,0,2603.728933,2678.140505,35.25493164,482.1594141,0,0,0,82.67952474,0,5.87582194,80.35990234,0,0,6725.0619,7300.8048,496.0771484,0,3974.440395,4048.851967,0,0,0,79.66575156,82.67952474,0,0,0,0,13.27762526,0
2025-08-13,59,2025-08-13 09:50:00,0.9569,6497.782,7570.482743,0,400.5454102,0,400.5454102,0,2678.140505,2738.222317,23.62279297,666.7184961,0,0,0,66.75756836,0,3.937132161,111.1197493,0,0,6839.7459,7377.5507,400.5454102,0,4048.851967,4108.933778,0,0,0,137.2593898,66.75756836,0,0,0,0,22.87656497,0
2025-08-13,60,2025-08-13 10:00:00,0.9977,6762.58,7837.510714,0,381.03125,0,381.03125,0,2738.222317,2795.377004,35.59996094,688.8149512,0,0,0,63.50520833,0,5.933326823,114.8024919,0,0,6814.02,7344.525,381.03125,0,4108.933778,4166.088466,0,0,0,149.47375,63.50520833,0,0,0,0,24.91229167,0
2025-08-13,61,2025-08-13 10:10:00,0.9919,6632.1695,8026.013871,0,676.9550781,0,676.9550781,0,2795.377004,2896.920266,41.75602539,731.2506738,0,0,0,112.8258464,0,6.959337565,121.8751123,0,0,6726.4766,7591.3463,676.9550781,0,4166.088466,4267.631728,0,0,0,187.9146219,112.8258464,0,0,0,0,31.31910365,0
2025-08-13,62,2025-08-13 10:20:00,0.9588,6723.094,8228.582871,0,706.0541992,0,706.0541992,0,2896.920266,3002.828396,32.89027344,802.0897266,0,0,0,117.6756999,0,5.48171224,133.6816211,0,0,6842.8008,7775.8428,706.0541992,0,4267.631728,4373.539857,0,0,0,226.9878008,117.6756999,0,0,0,0,37.83130013,0
2025-08-13,63,2025-08-13 10:30:00,0.9549,7125.28,8450.083929,0,512.2089844,0,512.2089844,0,3002.828396,3079.659743,28.34349609,796.2041016,0,0,0,85.36816406,0,4.723916016,132.7006836,0,0,7100.64,7678.1625,512.2089844,0,4373.539857,4450.371205,0,0,0,65.31351563,85.36816406,0,0,0,0,10.88558594,0
2025-08-13,64,2025-08-13 10:40:00,0.9839,7229.8642,8582.802557,0,415.0180664,0,415.0180664,0,3079.659743,3141.912453,16.37548828,930.6189648,0,0,0,69.16967773,0,2.729248047,155.1031608,0,0,7140.2438,7465.1994,415.0180664,0,4450.371205,4512.623915,0,0,90.06246641,0,69.16967773,0,0,0,15.01041107,0,73.84371725
2025-08-13,65,2025-08-13 10:50:00,0.799,6975.4423,8661.528443,0,965.7001953,0,965.7001953,0,3141.912453,3286.767483,37.04566406,770.6746582,0,0,0,160.9500326,0,6.174277344,128.4457764,0,0,6915.2486,7581.099,965.7001953,0,4512.623915,4657.478944,0,0,299.8497953,0,160.9500326,0,0,0,49.97496589,0,199.6499887
2025-08-13,66,2025-08-13 11:00:00,0.5025,6629.03,8692.676786,0,1504.203613,0,1504.203613,0,3286.767483,3512.398025,44.85397461,658.7124707,0,0,0,250.7006022,0,7.475662435,109.7854118,0,0,6716.61,7941.15,1504.203613,0,4657.478944,4883.109486,0,0,279.6636133,0,250.7006022,0,0,0,46.61060221,0,117.1091381
2025-08-13,67,2025-08-13 11:10:00,0.4662,6552.9795,8664.153086,3245.841797,5000,0,5000,0,3512.398025,4262.398025,64.16991211,0,2721.705537,524.1362598,540.9736328,833.3333333,0,10.69498535,0,453.6175895,87.35604329,6902.084,8047.3069,5000,0,4883.109486,5633.109486,3245.841797,0,608.9353031,0,833.3333333,0,540.9736328,0,101.4892172,0,236.5713653
2025-08-13,68,2025-08-13 11:20:00,0.5007,6754.5336,8744.054614,0,1571.555664,0,1571.555664,0,4262.398025,4498.131374,60.57834961,599.3509082,0,0,0,261.925944,0,10.0963916,99.89181803,0,0,7092.0273,8119.6674,1571.555664,0,5633.109486,5868.842836,0,0,543.9155641,0,261.925944,0,0,0,90.65259401,0,226.9487691
2025-08-13,69,2025-08-13 11:30:00,0.4827,6993.61,8957.003571,0,1577.952637,0,1577.952637,0,4498.131374,4734.82427,85.64529297,572.1896582,0,0,0,262.9921061,0,14.27421549,95.36494303,0,0,7058.48,8393.025,1577.952637,0,5868.842836,6105.535731,0,0,243.4076367,0,262.9921061,0,0,0,40.56793945,0,97.91072187
2025-08-13,70,2025-08-13 11:40:00,0.4785,6932.726,9139.266271,1671.708481,3527.712387,0,3527.712387,0,4734.82427,5263.981128,126.4358887,7.407647087,1126.92062,544.7878607,278.6180802,587.9520645,0,21.07264811,1.234607848,187.8201034,90.79797679,6911.2424,8801.7263,3527.712387,0,6105.535731,6634.69259,1637.228487,34.47999375,0,0,587.9520645,0,272.8714145,5.746665625,0,0,0
2025-08-13,71,2025-08-13 11:50:00,0.4662,6493.1553,9140.397,2834.466309,5000,0,5000,0,5263.981128,6013.981128,91.698125,0,2201.499902,632.9664062,472.4110514,833.3333333,0,15.28302083,0,366.9166504,105.494401,6755.384,8805.1896,5000,0,6634.69259,7384.69259,2834.466309,0,115.7280914,0,833.3333333,0,472.4110514,0,19.28801523,0,44.96036351
2025-08-13,72,2025-08-13 12:00:00,0.4432,6167.3,9036.830357,2658.076172,5000,0,5000,0,6013.981128,6763.981128,78.29919922,0,2011.444287,646.6318848,443.0126953,833.3333333,0,13.04986654,0,335.2407145,107.7719808,6681.15,8686.8,5000,0,7384.69259,8134.69259,2658.076172,0,336.2738281,0,833.3333333,0,443.0126953,0,56.04563802,0,124.1971339
2025-08-13,73,2025-08-13 12:10:00,0.4411,6556.1237,9049.451757,3077.382324,5000,0,5000,0,6763.981128,7513.981128,86.57418945,0,2412.192207,665.1901172,512.897054,833.3333333,0,14.42903158,0,402.0320345,110.8650195,6714.7952,9197.8949,5000,0,8134.69259,8884.69259,2516.9003,560.4820242,0,0,833.3333333,0,419.4833833,93.4136707,0,0,0
2025-08-13,74,2025-08-13 12:20:00,0.4551,6727.4581,9092.9611,3079.281738,5000,0,5000,0,7513.981128,8263.981128,93.77953125,0,2485.206172,594.0755664,513.213623,833.3333333,0,15.62992188,0,414.2010286,99.0125944,6674.3296,9264.4215,5000,0,8884.69259,9634.69259,2409.9081,669.3736383,0,0,833.3333333,0,401.65135,111.562273,0,0,0
2025-08-13,75,2025-08-13 12:30:00,0.4463,6531.96,9046.901786,2918.798828,5000,0,5000,0,8263.981128,9013.981128,67.96561523,0,2280.17835,638.6204785,486.4664714,833.3333333,0,11.32760254,0,380.0297249,106.4367464,6508.78,8848.6125,5000,0,9634.69259,10384.69259,2660.1675,258.6313281,0,0,833.3333333,0,443.36125,43.10522135,0,0,0
2025-08-13,76,2025-08-13 12:40:00,0.4113,6705.2527,8871.067543,3577.169434,5000,0,5000,0,9013.981128,9763.981128,41.24973633,0,2691.625645,885.5437891,596.1949056,833.3333333,0,6.874956055,0,448.6042741,147.5906315,6390.1629,8943.1318,2768.71607,0,10384.69259,10800,215.7471698,3361.422264,0,0,461.4526783,0,35.95786163,560.237044,0,0,0
2025-08-13,77,2025-08-13 12:50:00,0.5682,6859.2421,8666.010971,0,873.1831055,0,873.1831055,0,9763.981128,9894.958594,33.0206543,1014.488281,0,0,0,145.5305176,0,5.503442383,169.0813802,0,0,6624.0614,8707.3632,0,0,10800,10800,0,0,0,2083.3018,0,0,0,0,0,347.2169667,0
2025-08-13,78,2025-08-13 13:00:00,0.8279,6836.11,8454.428571,0,830.1103516,0,830.1103516,0,9894.958594,10019.47515,32.65016602,873.9711816,0,0,0,138.3517253,0,5.441694336,145.6618636,0,0,6944.15,8119.9125,0,0,10800,10800,0,0,0,1175.7625,0,0,0,0,0,195.9604167,0
2025-08-13,79,2025-08-13 13:10:00,0.8636,6902.3118,8216.193129,0,678.9160156,0,678.9160156,0,10019.47515,10121.31255,46.21756836,778.2962109,0,0,0,113.1526693,0,7.70292806,129.7160352,0,0,6769.2841,8125.7182,0,0,10800,10800,0,0,0,1356.4341,0,0,0,0,0,226.07235,0
2025-08-13,80,2025-08-13 13:20:00,0.8416,6934.4139,8195.771186,0,716.1113281,0,716.1113281,0,10121.31255,10228.72925,42.18126953,712.478252,0,0,0,119.351888,0,7.030211589,118.7463753,0,0,6648.0648,8369.0337,0,0,10800,10800,0,0,0,1720.9689,0,0,0,0,0,286.82815,0
2025-08-13,81,2025-08-13 13:30:00,0.8618,6918.16,8378.132143,0,1016.570801,0,1016.570801,0,10228.72925,10381.21487,32.37499023,604.1375488,0,0,0,169.4284668,0,5.395831706,100.6895915,0,0,6869.05,8387.175,0,0,10800,10800,0,0,0,1518.125,0,0,0,0,0,253.0208333,0
2025-08-13,82,2025-08-13 13:40:00,0.8623,6996.7289,8470.0697,0,951.9003906,0,951.9003906,0,10381.21487,10523.99993,33.40737305,687.4776758,0,0,0,158.6500651,0,5.567895508,114.5796126,0,0,7144.9692,8071.3666,0,0,10800,10800,0,0,0,926.3974,0,0,0,0,0,154.3995667,0
2025-08-13,83,2025-08-13 13:50:00,0.9026,7091.8496,8377.528614,0,675.7348633,0,675.7348633,0,10523.99993,10625.36016,24.01931641,721.6638477,0,0,0,112.6224772,0,4.003219401,120.2773079,0,0,7109.23,7779.81,0,0,10800,10800,0,0,0,670.58,0,0,0,0,0,111.7633333,0
2025-08-13,84,2025-08-13 14:00:00,0.9754,7032.17,8158.178571,0,574.5493164,0,574.5493164,0,10625.36016,10711.54255,19.38919922,582.1829687,0,0,0,95.7582194,0,3.231533203,97.03049479,0,0,7008.38,7556.325,0,0,10800,10800,0,0,0,547.945,0,0,0,0,0,91.32416667,0
2025-08-13,85,2025-08-13 14:10:00,1.0002,6773.5697,7925.1653,0,536.5605469,0,536.5605469,0,10711.54255,10792.02664,38.12236328,643.672666,0,0,0,89.42675781,0,6.353727214,107.2787777,0,0,7364.9582,7187.2989,0,0,10800,10800,0,0,177.6593,0,0,0,0,0,29.60988333,0,148.0790266
2025-08-13,86,2025-08-13 14:20:00,0.9978,6885.5897,7625.606414,0,53.15576172,0,53.15576172,0,10792.02664,10800,20.39748047,744.4786035,0,0,0,8.85929362,0,3.399580078,124.0797673,0,0,7349.3388,7116.7303,0,0,10800,10800,0,0,232.6085,0,0,0,0,0,38.76808333,0,193.4139678
2025-08-13,87,2025-08-13 14:30:00,1.0271,7254.23,7287.975,0,0,249.7988281,0,249.7988281,10800,10753.74096,59.93629883,439.4861816,0,0,0,0,41.63313802,9.989383138,73.24769694,0,0,6961.19,7344.7125,0,0,10800,10800,0,0,0,383.5225,0,0,0,0,0,63.92041667,0
2025-08-13,88,2025-08-13 14:40:00,1.0906,7212.5988,7007.464686,0,0,786.2558594,0,786.2558594,10753.74096,10608.13802,17.61561523,688.6358008,0,0,0,0,131.0426432,2.935935872,114.7726335,0,0,7038.1139,7355.6689,0,0,10800,10800,0,0,0,317.555,0,0,0,0,0,52.92583333,0
2025-08-13,89,2025-08-13 14:50:00,0.9376,7204.2108,6658.778157,0,0,1040.503906,0,1040.503906,10608.13802,10415.45211,30.67385742,572.8081445,0,0,0,0,173.4173177,5.11230957,95.46802409,0,0,7102.2744,7030.3036,0,71.9708,10800,10786.67207,0,0,0,-0,0,11.99513333,0,0,0,-0,0
2025-08-13,90,2025-08-13 15:00:00,0.6694,7335.95,6251.260714,1391.427734,0,0,0,0,10415.45211,10415.45211,77.47113281,0.3229589844,975.2993652,416.1283691,231.9046224,0,0,12.91185547,0.0538264974,162.5498942,69.35472819,7010.31,6511.8,0,0,10786.67207,10786.67207,498.51,892.9177344,0,0,0,0,83.085,148.8196224,0,0,0
2025-08-13,91,2025-08-13 15:10:00,0.66,7243.9906,5937.000157,4073.215573,2563.652585,0,2563.652585,0,10415.45211,10800,61.9905957,0,3731.700075,341.515498,678.8692622,427.2754308,0,10.33176595,0,621.9500125,56.91924967,7108.2611,6083.6429,88.85283951,0,10786.67207,10800,1113.47104,2959.744534,0,0,14.80880658,0,185.5785066,493.2907556,0,0,0
2025-08-13,92,2025-08-13 15:20:00,0.7217,7162.1401,5675.689443,1786.375488,0,0,0,0,10800,10800,41.54367188,0,1395.349453,391.0260352,297.729248,0,0,6.923945312,0,232.5582422,65.17100586,7024.5518,5948.1807,0,0,10800,10800,1076.3711,710.0043883,0,0,0,0,179.3951833,118.3340647,0,0,0
2025-08-13,93,2025-08-13 15:30:00,0.7308,7178.73,5402.866071,2065.353516,0,0,0,0,10800,10800,72.58873047,0,1725.285215,340.0683008,344.2255859,0,0,12.09812174,0,287.5475358,56.67805013,6877.02,5929.6875,0,0,10800,10800,947.3325,1118.021016,0,0,0,0,157.88875,186.3368359,0,0,0
2025-08-13,94,2025-08-13 15:40:00,0.7534,7158.3232,5098.4149,2392.983398,0,0,0,0,10800,10800,44.828125,0,1988.130479,404.8529199,398.8305664,0,0,7.471354167,0,331.3550798,67.47548665,7190.9274,5647.3926,0,0,10800,10800,1543.5348,849.4485984,0,0,0,0,257.2558,141.5747664,0,0,0
2025-08-13,95,2025-08-13 15:50:00,0.7823,7263.4422,4813.244171,2559.637695,0,0,0,0,10800,10800,57.40095703,0,2283.563657,276.0740381,426.6062826,0,0,9.566826172,0,380.5939429,46.01233968,7441.2461,5315.3608,0,0,10800,10800,2125.8853,433.7523953,0,0,0,0,354.3142167,72.29206589,0,0,0
2025-08-13,96,2025-08-13 16:00:00,0.8055,7418.04,4565.876786,3011.626221,0,0,0,0,10800,10800,46.57557129,0,2667.422095,344.204126,501.9377035,0,0,7.762595215,0,444.5703491,57.36735433,7401.92,5089.6125,0,0,10800,10800,2312.3075,699.3187207,0,0,0,0,385.3845833,116.5531201,0,0,0
2025-08-13,97,2025-08-13 16:10:00,0.8271,7368.7588,4317.139314,3200.48877,0,-0,0,-0,10800,10800,50.29906738,0,2890.062637,310.4261328,533.4147949,0,-0,8.383177897,0,481.6771061,51.7376888,7358.9338,4878.2495,0,-0,10800,10800,2480.6843,719.8044695,0,0,0,-0,413.4473833,119.9674116,0,0,0
2025-08-13,98,2025-08-13 16:20:00,0.8519,7397.3386,4001.046757,3474.240479,-0,0,-0,0,10800,10800,49.3900293,0,3249.655239,224.5852393,579.0400798,-0,0,8.231671549,0,541.6092065,37.43087321,7368.5869,4455.2223,-0,0,10800,10800,2913.3646,560.8758785,0,0,-0,0,485.5607667,93.47931309,0,0,0
2025-08-13,99,2025-08-13 16:30:00,0.8791,7441.46,3649.028571,3931.757324,0,0,0,0,10800,10800,25.3285498,0,3646.439321,285.3180029,655.2928874,0,0,4.221424967,0,607.7398869,47.55300049,7379.16,3901.275,0,0,10800,10800,3477.885,453.8723242,0,0,0,0,579.6475,75.64538737,0,0,0
2025-08-13,100,2025-08-13 16:40:00,0.9024,7157.0895,3352.495057,3899.210449,-0,0,-0,0,10800,10800,42.05482422,0,3619.085806,280.1246436,649.8684082,-0,0,7.00913737,0,603.1809676,46.68744059,7318.9079,3536.0125,-0,0,10800,10800,3782.8954,116.3150492,0,0,-0,0,630.4825667,19.38584154,0,0,0
