date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,wall_runtime_seconds
2025-05-13,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,17.7942458000,3,0.0000000000,7089.2984167422,7395.8407194160,64817.1234103094,38783.8540679171,41512.4890528829,-211.8430191689,861.6151266950,0.0000000000,861.6151266950,3,253.4674798718,1241.5447105925,39813.5557593408,15,38259.7555247701,7647.9297939379,1217.4033936632,10800.0000000000,5280.4551338000
2025-05-14,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.1810660000,3,0.0000000000,7395.8407194160,7166.8341989434,63599.2818678270,38245.9238656340,40996.0130076857,-332.8349992866,1595.4371166640,65.9663794596,1529.4707372044,13,247.4800249879,832.0086089356,38745.0974752831,20,34749.8091408157,7343.9335895587,1230.8075613960,10800.0000000000,5280.4551338000
2025-05-15,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.9229043000,3,0.0000000000,7166.8341989434,7580.4177523263,63262.8259704642,38443.8290434056,40956.4477597492,288.8472598523,962.5705706588,386.3779445185,576.1926261403,17,740.0675882924,3104.2624733568,41836.9387766147,28,35757.4202598580,7531.3119814644,1295.4054370660,10800.0000000000,5280.4551338000
2025-05-16,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.6650855000,3,0.0000000000,7580.4177523263,7388.2802499183,29101.4404503721,12262.3711065254,13169.7658003913,-7.1937735061,25.6293117600,0.0000000000,25.6293117600,4,438.5129244005,1078.2276736006,13333.4050066199,19,32439.6456721330,5579.5246233040,1394.7998142611,10800.0000000000,5280.4551338000
2025-05-17,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.9679144000,3,0.0000000000,7388.2802499183,7529.6367120682,30106.9527368400,12760.6323790434,13743.1894470629,-4.4449008742,14.4573129752,0.0000000000,14.4573129752,1,665.8939813494,2023.6224189149,14779.8098970841,30,34860.5880561517,5364.6086170755,1297.3046593073,10800.0000000000,5280.4551338000
2025-05-18,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,16.0616078000,3,0.0000000000,7529.6367120682,7520.7060850520,62209.4914460666,37785.6173417616,40259.7194589605,2.0022115715,2.8376014335,2.8376014335,0.0000000000,1,742.1729570030,2596.8954376894,40384.5149910225,33,32707.0763951724,7554.5197431276,1249.9398114526,10800.0000000000,5280.4551338000
2025-05-19,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.8993861000,3,0.0000000000,7520.7060850520,8122.4339935039,63510.9001223494,37614.7514967324,40354.3654511348,-385.0164270982,2369.9420674365,0.0000000000,2369.9420674365,8,346.8969199664,1885.8270339734,39115.5621036077,17,33483.7696685317,7492.3726143376,1200.0000000000,10800.0000000000,5280.4551338000
2025-05-20,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.1046814000,3,0.0000000000,8122.4339935039,6959.9180187980,58237.5935548861,35036.7960446605,37495.8328562105,287.0302824299,356.4648063261,356.4648063261,0.0000000000,8,1434.6254475209,5333.9999923444,40657.8263194348,52,35641.9955741348,7707.4302456261,1200.0000000000,10800.0000000000,5280.4551338000
2025-05-21,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,18.5818645000,3,0.0000000000,6959.9180187980,7098.4072548642,60011.6966436876,36437.2930186677,38595.5872150698,-37.1260240352,2347.6510772848,316.3719015035,2031.2791757812,16,932.3732273496,3727.1789503825,40127.3459450150,28,31522.4230782490,7213.4033995979,1260.2022456247,10800.0000000000,5280.4551338000
2025-05-22,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.7604734000,3,0.0000000000,7098.4072548642,7455.4984714785,60081.6142103440,36148.0494982013,38654.3011331427,-32.9409175025,384.1179908041,29.4372254867,354.6807653174,6,480.0431275009,2396.1150194418,38511.2236001406,25,31925.5286342265,7477.1814225813,1200.0000000000,10800.0000000000,5280.4551338000
2025-05-23,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.8026870000,3,0.0000000000,7455.4984714785,7644.0316336534,29768.8887728218,12062.6360208569,13006.8693138582,67.8268490619,77.5608980584,77.5608980584,0.0000000000,3,407.7531153030,1384.4603735602,13514.9232434790,24,35822.7743333911,5398.2649240263,1307.8033624290,10800.0000000000,5280.4551338000
2025-05-24,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.9715265000,3,0.0000000000,7644.0316336534,7630.7458902764,29735.1235743377,12616.0032390773,13674.5568645923,-0.8713638421,2.6131070431,0.0000000000,2.6131070431,2,200.7370026452,723.9670267776,13339.0989020129,18,32806.0088211565,5326.2634696543,1423.3836646039,10800.0000000000,5280.4551338000
2025-05-25,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.5222338000,3,0.0000000000,7630.7458902764,7043.2593185077,59815.9323342708,35716.2879480903,38156.9218586846,-266.4921385014,1282.7960315686,0.0000000000,1282.7960315686,7,407.3145300289,2073.4254867843,37523.2212963732,21,33332.1329148772,7633.1587826296,1200.0000000000,10800.0000000000,5280.4551338000
2025-05-26,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.5847230000,3,0.0000000000,7043.2593185077,7048.6664850378,58908.7906786246,35373.8459676871,37871.1407618772,1236.4343226821,1716.9808366532,1716.9808366532,0.0000000000,7,1726.3478770998,6559.1633038097,43169.4435941789,41,34326.3883211272,7567.1791376263,1200.0000000000,10800.0000000000,5280.4551338000
2025-05-27,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.8065133000,3,0.0000000000,7048.6664850378,7650.9911972261,61551.3515583575,36700.2761730149,39373.6166608352,88.6025442150,236.9032704774,110.0358406073,126.8674298702,10,594.4702062928,2149.6046104402,38938.4833276702,29,35409.7678777043,7798.8058055613,1200.0000000000,10800.0000000000,5280.4551338000
2025-05-28,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.0905065000,3,0.0000000000,7650.9911972261,8231.2114680152,62736.7180156781,37902.0901203548,40975.4990679753,-165.8207473306,887.4698900178,58.9910864827,828.4788035351,8,940.4973910983,2732.9024920248,40469.1718650490,24,36392.5529681470,7274.5914771730,1200.0000000000,10800.0000000000,5280.4551338000
2025-05-29,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.6841602000,3,0.0000000000,8231.2114680152,7137.7019438561,58680.5619164730,35384.6567513372,38426.4099777142,733.5373538674,1486.9547942279,1027.3153904560,459.6394037719,10,1069.8820324092,4139.5254115117,40257.7195167163,54,33585.3300804763,7392.6446460785,1250.0261240668,10800.0000000000,5280.4551338000
2025-05-30,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9905712000,3,0.0000000000,7137.7019438561,7580.9400805765,29344.0823268086,12361.0215747345,13286.3862231458,55.1717706660,60.1300007898,60.1300007898,0.0000000000,7,734.0007334893,2263.8873836292,14680.0807290297,19,32560.8862504630,5504.2564842966,1372.5985353315,10800.0000000000,5280.4551338000
2025-05-31,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.5941958000,3,0.0000000000,7580.9400805765,7605.2025707132,30081.9206539748,11800.4336818890,12820.5188755088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,458.9615094802,1457.7179299983,13258.1516118873,24,38929.9364171628,5738.4706109993,1301.2648909687,10800.0000000000,5280.4551338000
2025-06-01,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.9054633000,3,0.0000000000,7605.2025707132,7462.6026294867,61603.5757929109,40830.2717392854,43571.3682626082,3847.0136031060,3952.1865969930,3952.1865969930,0.0000000000,22,9446.0269622482,41109.9586123953,85787.2439547867,110,30906.3263357305,7736.2905172445,1200.1539036891,10800.0000000000,5280.4551338000
2025-06-02,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,16.8354796000,3,0.0000000000,7462.6026294867,7356.6049424896,63893.9454687308,41138.3573514077,44716.8926297152,2500.4450101263,2789.8537613133,2379.0601104880,410.7936508253,29,8076.6295919746,35626.0442924650,79264.8466539990,113,38510.0826594232,6968.7682368026,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-03,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.1458016000,3,0.0000000000,7356.6049424896,7324.3919817552,64685.8403793664,42013.6578644867,45127.8414318148,1617.6306127778,1729.6232949830,1729.6232949830,0.0000000000,24,6711.4634742461,29102.1680226810,72733.4564999456,102,38079.2175137483,6948.3808185407,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-04,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.3528357000,3,0.0000000000,7324.3919817552,7559.1454431405,67208.4115757826,43808.0083658947,46930.7713446300,1007.2979503387,1143.4741268290,992.2839328936,151.1901939354,21,6305.8146841561,26722.7975223734,71538.1038386069,105,37857.7832411184,7253.0323520476,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-05,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.2265922000,3,0.0000000000,7559.1454431405,8112.2006244726,69604.3348124260,45758.6258398650,50934.1729618007,1346.5416571543,1155.1561423390,1155.1561423390,0.0000000000,15,6236.2509778057,26304.9548176437,73410.1223146631,99,41583.6756812230,7203.1969074861,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-06,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.1518944000,3,0.0000000002,8112.2006244726,7239.1668408103,29234.0686369836,13578.7202825790,15031.6765949189,168.7465038711,156.2177488922,156.2177488922,0.0000000000,8,7381.3861440779,26875.1745205191,40622.6413069692,88,35036.0931938966,5326.3781584264,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-07,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.3319389000,3,0.0000000000,7239.1668408103,7366.7532828793,31385.0468737636,14575.7244603503,17390.5008881372,82.4764703844,78.9913661590,78.9913661590,0.0000000000,10,5604.7618393834,19990.2886960287,34648.4896267634,87,35698.7957729854,5228.5976230013,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-08,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8841284000,3,0.0000000000,7366.7532828793,8291.7558971173,82244.3717755339,55326.3868161923,59719.4728895978,-1174.1601031095,3759.4304355089,0.0000000000,3759.4304355089,18,27.7669987678,95.6299830731,54247.8566961558,6,33841.1657397749,7680.4908810922,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-09,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.8249050000,3,0.0000000000,8291.7558971173,7454.4436258184,79577.1338674263,54382.9259111783,59024.3205059684,-332.2038180487,1602.9004511042,52.2775493889,1550.6229017153,15,988.2656115916,4134.4637938559,58185.1858869855,40,36726.3968758230,7567.7735374001,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-10,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.3308728000,3,0.0000000000,7454.4436258184,7644.3894199271,80185.7502044759,54220.8797693578,58150.5335482867,242.6988628982,745.8489237569,278.1522315497,467.6966922072,16,630.3792775682,2278.7736673254,56742.3522995814,32,39421.6716747811,7376.3807563600,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-11,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.3602633000,3,0.0000000000,7644.3894199271,7684.9397475726,81619.1246224205,54914.1137006317,58544.1343595040,2721.0619842542,2130.9555141938,2123.2008116515,7.7547025424,19,1482.4618982073,7575.2738342613,65210.4495191472,40,43788.6523002646,7197.8107261601,1222.2193341375,10800.0000000000,5280.4551338000
2025-06-12,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.7965471000,3,0.0000000000,7684.9397475726,8213.6981132008,82985.3240815748,56214.8771592471,59953.2057936470,-318.5528240587,1326.3741229350,40.6839508406,1285.6901720945,5,892.4331045538,4221.7152027594,60118.0395379478,27,40149.1260432718,7323.0318590449,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-13,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6094067000,3,0.0000000000,8213.6981132008,7811.4662179365,38623.2799754352,19348.5274218314,22294.4400794806,-0.7668535570,1.4392897092,0.0000000000,1.4392897092,1,439.0109993095,1813.2373065558,21160.9978748302,21,31667.6734627312,6187.0092909765,1227.1139140498,10800.0000000000,5280.4551338000
2025-06-14,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.3624313000,3,0.0000000000,7811.4662179365,7711.3026816287,38556.9234548713,19761.7261630125,21736.6499823174,-62.9459521590,457.8585968751,0.0000000000,457.8585968751,4,202.6047406435,692.8230923999,20391.6033032533,13,31779.0411602081,5928.2229643932,1288.5957643327,10800.0000000000,5280.4551338000
2025-06-15,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.8476667000,3,0.0000000000,7711.3026816287,7667.9341391687,82166.8568944067,56064.0977397978,62148.7564541653,-137.9379204781,634.4803741465,31.1725243023,603.3078498441,5,293.7021492408,1369.0559903251,57295.2158096448,13,37967.6388131420,7454.0544478136,1210.4256343562,10800.0000000000,5280.4551338000
2025-06-16,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.6396452000,3,0.0000000000,7667.9341391687,7787.5107393314,82087.4926082949,56254.1730180518,61225.0101716056,70.8737554455,135.0211655551,97.6636364781,37.3575290770,7,726.3825743887,3094.2677021919,59419.3144756893,39,39829.3355262789,7193.0279140234,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-17,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.0947797000,3,0.0000000000,7787.5107393314,8119.4720327636,82816.6270330946,56221.3204015392,61133.3781581184,1273.4243577121,2109.8790917095,1184.6117979504,925.2672937591,12,845.4597987536,4253.8227218489,61748.5674811003,38,40502.4921872964,7599.1721626071,1231.5383416094,10800.0000000000,5280.4551338000
2025-06-18,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9652750000,3,0.0000000000,8119.4720327636,7621.4186720971,82435.8054285302,56698.1653417498,61174.3988970777,-454.2536740055,1828.6097159286,72.5340044528,1756.0757114759,11,333.3190218273,1441.1967994866,57685.1084672309,21,33469.4569641666,7760.8682850613,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-19,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.4558929000,3,0.0000000000,7621.4186720971,7982.3998496536,82751.2492955639,55911.9836660571,59796.7206210075,-915.2249725468,3185.8062662141,14.2232735269,3171.5829926871,20,664.4087300678,2655.3930000062,57652.1516935165,28,35135.1407276716,7614.0538343197,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-20,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.9119440000,3,0.0000000000,7982.3998496536,8238.7663134259,39326.0758573608,19546.3418716922,22814.8622539196,-28.1599634441,211.0941787413,0.0000000000,211.0941787413,1,191.5240910329,480.2876911866,19998.4695994347,13,33540.9717539384,5711.5445397669,1314.9873368343,10800.0000000000,5280.4551338000
2025-06-21,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.6689702000,3,0.0000000000,8238.7663134259,8006.9615024825,37410.6610115627,18332.5376397331,20238.1094688803,0.5339825510,0.3087496681,0.3087496681,0.0000000000,1,192.7852454496,501.1546296950,18834.2262519791,15,36898.8518140902,5408.7377364848,1465.5409614294,10800.0000000000,5280.4551338000
2025-06-22,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.3662128000,3,0.0000000000,8006.9615024825,7775.0391425860,79331.3902812514,53051.3158743589,57725.6258691703,-660.7308229488,2455.7168738440,56.6128361118,2399.1040377322,13,697.2348821402,3001.8661763018,55392.4512277119,29,39995.1324360824,7299.0444455946,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-23,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4064596000,3,0.0000000000,7775.0391425860,8246.1369462152,81125.0621340068,54315.2603827551,59563.9365963310,-648.3674262124,2316.3779340265,0.0000000000,2316.3779340265,6,427.2134603543,1592.6449238022,55259.5378803449,21,36748.4715392006,7895.0115909756,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-24,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.8621915000,3,0.0000000000,8246.1369462152,7642.9943190412,79300.8036482028,54811.2047621554,58664.9441963841,1480.6013354085,1229.9760573592,1229.9760573592,0.0000000000,28,2693.4622970383,12169.8067631193,68461.6128606832,61,41324.6638300920,7675.9941563256,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-25,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1678929000,3,0.0000000000,7642.9943190412,7577.2019566358,79355.3711498809,53251.8347742556,57741.9623138994,-104.1223000869,365.2773200732,0.0000000000,365.2773200732,1,894.0965575444,4150.5346711582,57298.2471453270,30,36165.1696876136,7556.2341002345,1233.4508861400,10800.0000000000,5280.4551338000
2025-06-26,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4022880000,3,0.0000000000,7577.2019566358,7494.4867291438,78840.5700745282,52212.9434276755,56468.4076118047,-206.8311022633,632.8692830474,0.0000000000,632.8692830474,10,530.9348880751,2016.3158922342,54022.4282176464,25,36888.9608578817,7354.9581544706,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-27,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6783278000,3,0.0000000000,7494.4867291438,8311.4209938059,37244.5625582653,17620.5822369012,19945.6079198611,-10.3780833677,35.7527340082,0.0000000000,35.7527340082,3,203.3928959292,807.3599324795,18417.5640860130,12,35811.2586933799,5633.8263480100,1384.4510980700,10800.0000000000,5280.4551338000
2025-06-28,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,16.0435204000,3,0.0000000000,8311.4209938059,8284.5198833596,37218.9540194969,17763.7777257663,20440.3353464888,-6.8248307102,218.3789660757,14.3730364211,204.0059296546,6,477.7072829359,1834.9871377443,19591.9400328004,17,36907.8649174560,5486.9337107620,1259.1426101669,10800.0000000000,5280.4551338000
2025-06-29,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7317065000,3,0.0000000000,8284.5198833596,7660.1600928432,77744.9732909561,52537.3297274598,56527.4360911742,-98.8901731543,333.9945516298,4.6190210207,329.3755306091,2,969.0707212231,3804.3455733931,56242.7851276986,27,34947.2492478038,7721.7032284319,1200.0000000000,10800.0000000000,5280.4551338000
2025-06-30,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7647693000,3,0.0000000000,7660.1600928432,7696.0511056798,79329.8253718935,53091.5267716769,58849.9716888583,-174.4630847114,592.4094397148,7.1672581550,585.2421815598,4,1029.2840624420,3974.5110784012,56891.5747653667,25,36950.4655810317,7603.2653618987,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-01,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7273844000,3,0.0000000000,7696.0511056798,7867.2978235315,81813.0143286230,59323.8642038777,65605.7288880936,-962.8489290279,3114.7828535735,0.0000000000,3114.7828535735,12,5978.2102056164,25068.1157741682,83429.1310490179,96,38546.6382436984,7439.2922128609,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-02,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.2384857000,3,0.0000000000,7867.2978235315,7692.2896361551,75954.8715412200,54856.2903404208,58830.9533406839,-1505.9982216267,4893.0258019887,0.0000000000,4893.0258019887,17,7411.3504711161,31587.1888798541,84937.4809986482,98,33647.9689082740,7534.8900074566,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-03,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.1566193000,3,0.0000000000,7692.2896361551,7196.1195571947,75180.1047550164,55833.1590745189,61564.1901983524,-149.5353062640,521.0818363141,0.0000000000,521.0818363141,2,8929.2074655009,38903.7425274961,94587.3662957510,113,34265.9623927326,7622.0464088868,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-04,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1563615000,3,0.0000000000,7196.1195571947,7757.0690823633,35375.9679338141,19626.4723270446,22537.2914298334,-1.5952459529,6.5851226127,0.0000000000,6.5851226127,1,7676.6373578742,27732.3789031131,47357.2559842048,95,35307.1188835924,5181.6088989705,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-05,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.2041821000,3,0.0000000000,7757.0690823633,7639.5956380031,35430.3274975186,18903.6706398085,20933.4001845333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7595.9568157395,28072.8980083035,46976.5686481120,94,36780.1513087011,5171.4547513406,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-06,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1471418000,3,0.0000000000,7639.5956380031,7968.1513478802,73497.0835269526,53813.2822647824,59555.3912740870,1580.0008211364,1321.9834055994,1312.4011480936,9.5822575059,22,9717.0528768166,45047.0697781370,100440.3528640559,125,38691.5151091833,7211.0020298132,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-07,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.5774366000,3,0.0000000000,7968.1513478802,8130.5514535865,71799.8837423364,51704.6269245970,55812.8009246758,-230.8922774211,975.6454719037,31.7545178030,943.8909541007,15,8433.1130284431,36634.7350812254,88108.4697284013,102,33393.0601382860,7606.4333346844,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-08,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8860812000,3,0.0000000000,8130.5514535865,7394.7533219780,85165.5861192535,63045.5503201071,68376.9347538194,-57.6297108017,1831.3458091772,254.7121760547,1576.6336331225,25,923.2825899032,4370.1966507181,67358.1172600236,39,39041.1190061770,7298.1107632095,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-09,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7922054000,3,0.0000000000,7394.7533219780,8144.4605805291,87792.5560534800,64630.8585580169,69598.8915274129,-312.4506961727,1195.9702995979,6.0460921471,1189.9242074508,8,500.0137084690,2297.1324426135,66615.5403044576,21,37499.6409555390,7260.2923300369,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-10,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.5760118000,3,0.0000000000,8144.4605805291,8146.7258752687,87416.5081624455,64681.1817136633,69848.9657752366,-379.3866901525,1510.9232182012,7.0508995236,1503.8723186776,11,472.7987105491,1944.9422189426,66246.7372424534,19,37399.7615265741,7451.8875102735,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-11,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.5064753000,3,0.0000000000,8146.7258752687,7637.6511277429,45424.5351411587,26925.3597610785,29617.8964691808,-5.4013080551,21.2358639002,0.0000000000,21.2358639002,3,379.5679374667,1057.3704609322,27977.3289139557,17,33974.8730642996,5771.5365218270,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-12,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.4906332000,3,0.0000000000,7637.6511277429,7332.9240716484,44997.6953031016,25655.5544943181,26952.4072414853,104.8299491838,104.8133376613,104.8133376613,0.0000000000,8,536.3570034604,1688.7697319922,27449.1541754940,21,36614.9062474661,5260.1551656287,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-13,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.6199796000,3,0.0000000000,7332.9240716484,8464.8322498217,89618.2433417001,64420.8364129791,71235.3134335774,-610.8968453680,2709.7344394521,0.0000000000,2709.7344394521,13,85.1883717057,421.6722318663,64231.6117994773,8,36013.2490607059,7292.4888090645,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-14,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.9680135000,3,0.0000000000,8464.8322498217,8382.5964267959,86566.5159501752,62532.6676247778,67897.2580544146,-694.4785041847,2632.1952131779,0.0000000000,2632.1952131779,6,329.4877177925,1810.4196037080,63648.6087243011,14,39124.1468037186,7255.7743117310,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-15,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.2907335000,3,0.0000000000,8382.5964267959,7726.4722524574,84667.6805900635,61970.0493426110,67247.5044297012,-420.6146050868,1382.6405179319,0.0000000000,1382.6405179319,9,457.6308758783,1818.0524716808,63367.4872092049,18,34760.5356222356,7573.2879599431,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-16,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.9383778000,3,0.0000000000,7726.4722524574,8481.2126903648,87465.6545305341,64870.4564138932,70595.7708629122,-602.0639599204,2171.4408216889,12.4133352194,2159.0274864695,5,608.0553000417,2669.1700059601,66937.5624599328,16,34127.1310140388,7644.5435237799,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-17,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1639656000,3,0.0000000000,8481.2126903648,8094.9609125162,85159.3506957979,62348.0908434511,68667.7918842858,-176.3104248759,811.3243759792,34.9891262091,776.3352497701,11,788.0130202354,3308.8028646692,65480.5832832445,27,40786.2640090454,7277.9157684090,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-18,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4225014000,3,0.0000000000,8094.9609125162,7724.8457589353,44591.0077399590,25228.1370172890,27145.1129850722,-17.8704063363,53.1266763583,0.0000000000,53.1266763583,4,232.8526065016,952.0979891454,26162.3646000980,18,37717.1248368047,5406.0954994331,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-19,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.8679817000,3,0.0000000000,7724.8457589353,7721.2517175210,45415.7789328328,25533.0889643686,28199.6791914460,7.2709926937,9.4463412673,7.5338669854,1.9124742819,7,354.9270332488,1064.5827786530,26604.9427357153,19,38705.0486260262,5488.0875436893,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-20,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4420982000,3,0.0000000000,7721.2517175210,7520.9173904812,81734.4257849777,59661.8481371824,63638.0140287573,-255.3288923769,910.9845241893,19.6567057918,891.3278183975,3,801.8038443959,2984.9014988592,62391.4207436646,30,35936.0921877788,7145.5515060019,1200.0000000000,10800.0000000000,5280.4551338000
2025-07-21,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5747720000,3,0.0000000000,7520.9173904812,8143.1267676074,86508.2720187033,64296.4431637784,70382.7651839280,108.1078097630,552.1851188259,164.9711246593,387.2139941666,15,274.2991890932,1138.0148580940,65542.5658316354,14,36211.2725574719,7443.8677849647,1200.0000000000,10800.0000000000,5280.4551338000
