operating_date,slot,interval_start,interval_end,price_yuan_per_kwh,load_kw,pv_actual_kw,net_load_kw,month,weekday,hour,minute
2025-06-02,79,2025-06-02 13:00:00,2025-06-02 13:10:00,1.0550000000,6687.4647000000,6286.3657000000,401.0990000000,6,0,13,0
2025-06-02,80,2025-06-02 13:10:00,2025-06-02 13:20:00,1.0208000000,6643.2744000000,6037.5595000000,605.7149000000,6,0,13,10
2025-06-02,81,2025-06-02 13:20:00,2025-06-02 13:30:00,0.9904000000,6626.3400000000,6167.4750000000,458.8650000000,6,0,13,20
2025-06-02,82,2025-06-02 13:30:00,2025-06-02 13:40:00,0.9576000000,6753.9657000000,6673.8949000000,80.0708000000,6,0,13,30
2025-06-02,83,2025-06-02 13:40:00,2025-06-02 13:50:00,1.0079000000,6708.9298000000,6436.4670000000,272.4628000000,6,0,13,40
2025-06-02,84,2025-06-02 13:50:00,2025-06-02 14:00:00,1.0791000000,6476.7500000000,5708.8875000000,767.8625000000,6,0,13,50
2025-06-02,85,2025-06-02 14:00:00,2025-06-02 14:10:00,1.0204000000,6397.1220000000,5845.3085000000,551.8135000000,6,0,14,0
2025-06-02,86,2025-06-02 14:10:00,2025-06-02 14:20:00,1.0078000000,6567.9361000000,6031.0799000000,536.8562000000,6,0,14,10
2025-06-02,87,2025-06-02 14:20:00,2025-06-02 14:30:00,1.0841000000,6765.9000000000,5882.7375000000,883.1625000000,6,0,14,20
2025-06-02,88,2025-06-02 14:30:00,2025-06-02 14:40:00,1.0908000000,6665.3782000000,5829.7314000000,835.6468000000,6,0,14,30
2025-06-02,89,2025-06-02 14:40:00,2025-06-02 14:50:00,0.9415000000,6546.4596000000,5602.0561000000,944.4035000000,6,0,14,40
2025-06-02,90,2025-06-02 14:50:00,2025-06-02 15:00:00,0.7790000000,6622.2100000000,5087.8500000000,1534.3600000000,6,0,14,50
2025-06-02,91,2025-06-02 15:00:00,2025-06-02 15:10:00,0.8368000000,6815.0263000000,4529.2522000000,2285.7741000000,6,0,15,0
2025-06-02,92,2025-06-02 15:10:00,2025-06-02 15:20:00,0.8877000000,6790.4918000000,4195.0730000000,2595.4188000000,6,0,15,10
2025-06-02,93,2025-06-02 15:20:00,2025-06-02 15:30:00,0.8578000000,6625.2100000000,4045.0500000000,2580.1600000000,6,0,15,20
2025-06-02,94,2025-06-02 15:30:00,2025-06-02 15:40:00,0.8924000000,6706.8597000000,3824.0839000000,2882.7758000000,6,0,15,30
2025-06-02,95,2025-06-02 15:40:00,2025-06-02 15:50:00,0.9313000000,6790.3170000000,3655.9090000000,3134.4080000000,6,0,15,40
2025-06-02,96,2025-06-02 15:50:00,2025-06-02 16:00:00,0.9372000000,6786.9900000000,3542.5125000000,3244.4775000000,6,0,15,50
2025-06-02,97,2025-06-02 16:00:00,2025-06-02 16:10:00,0.9436000000,6860.7965000000,3300.1271000000,3560.6694000000,6,0,16,0
2025-06-02,98,2025-06-02 16:10:00,2025-06-02 16:20:00,0.9609000000,6913.4917000000,2891.3121000000,4022.1796000000,6,0,16,10
2025-06-02,99,2025-06-02 16:20:00,2025-06-02 16:30:00,0.9782000000,6948.6100000000,2540.8875000000,4407.7225000000,6,0,16,20
2025-06-02,100,2025-06-02 16:30:00,2025-06-02 16:40:00,0.9853000000,7075.4420000000,2536.0163000000,4539.4257000000,6,0,16,30
2025-06-02,101,2025-06-02 16:40:00,2025-06-02 16:50:00,1.0310000000,7148.4465000000,2532.7545000000,4615.6920000000,6,0,16,40
2025-06-02,102,2025-06-02 16:50:00,2025-06-02 17:00:00,1.0860000000,7081.2600000000,2312.9625000000,4768.2975000000,6,0,16,50
2025-06-02,103,2025-06-02 17:00:00,2025-06-02 17:10:00,1.0701000000,6934.2146000000,1970.5622000000,4963.6524000000,6,0,17,0
2025-06-02,104,2025-06-02 17:10:00,2025-06-02 17:20:00,1.0636000000,6852.8953000000,1696.3406000000,5156.5547000000,6,0,17,10
2025-06-02,105,2025-06-02 17:20:00,2025-06-02 17:30:00,1.0630000000,6946.4100000000,1537.4250000000,5408.9850000000,6,0,17,20
2025-06-02,106,2025-06-02 17:30:00,2025-06-02 17:40:00,1.0099000000,7076.7292000000,1389.7285000000,5687.0007000000,6,0,17,30
2025-06-02,107,2025-06-02 17:40:00,2025-06-02 17:50:00,1.1124000000,6402.8754000000,1204.6638000000,5198.2116000000,6,0,17,40
2025-06-02,108,2025-06-02 17:50:00,2025-06-02 18:00:00,1.3059000000,5272.0200000000,981.7875000000,4290.2325000000,6,0,17,50
2025-06-02,109,2025-06-02 18:00:00,2025-06-02 18:10:00,1.3052000000,4982.9036000000,753.2759000000,4229.6277000000,6,0,18,0
2025-06-02,110,2025-06-02 18:10:00,2025-06-02 18:20:00,1.2926000000,5197.0014000000,550.6844000000,4646.3170000000,6,0,18,10
2025-06-02,111,2025-06-02 18:20:00,2025-06-02 18:30:00,1.3490000000,5368.1400000000,376.3125000000,4991.8275000000,6,0,18,20
2025-06-02,112,2025-06-02 18:30:00,2025-06-02 18:40:00,1.3663000000,5277.6058000000,212.5825000000,5065.0233000000,6,0,18,30
2025-06-02,113,2025-06-02 18:40:00,2025-06-02 18:50:00,1.3668000000,5141.4359000000,77.4665000000,5063.9694000000,6,0,18,40
2025-06-02,114,2025-06-02 18:50:00,2025-06-02 19:00:00,1.3610000000,5088.7700000000,0.0000000000,5088.7700000000,6,0,18,50
2025-06-02,115,2025-06-02 19:00:00,2025-06-02 19:10:00,1.3315000000,5104.9074000000,0.0000000000,5104.9074000000,6,0,19,0
2025-06-02,116,2025-06-02 19:10:00,2025-06-02 19:20:00,1.3350000000,5349.9111000000,2.5895000000,5347.3216000000,6,0,19,10
2025-06-02,117,2025-06-02 19:20:00,2025-06-02 19:30:00,1.3556000000,5513.4400000000,0.0000000000,5513.4400000000,6,0,19,20
2025-06-02,118,2025-06-02 19:30:00,2025-06-02 19:40:00,1.3241000000,5120.6960000000,0.0000000000,5120.6960000000,6,0,19,30
2025-06-02,119,2025-06-02 19:40:00,2025-06-02 19:50:00,1.3226000000,5054.1679000000,0.1859000000,5053.9820000000,6,0,19,40
2025-06-02,120,2025-06-02 19:50:00,2025-06-02 20:00:00,1.3671000000,5409.2800000000,0.0000000000,5409.2800000000,6,0,19,50
2025-06-02,121,2025-06-02 20:00:00,2025-06-02 20:10:00,1.3869000000,5416.5214000000,0.0000000000,5416.5214000000,6,0,20,0
2025-06-02,122,2025-06-02 20:10:00,2025-06-02 20:20:00,1.3816000000,5355.1840000000,0.0133000000,5355.1707000000,6,0,20,10
2025-06-02,123,2025-06-02 20:20:00,2025-06-02 20:30:00,1.3761000000,5331.2300000000,0.0000000000,5331.2300000000,6,0,20,20
2025-06-02,124,2025-06-02 20:30:00,2025-06-02 20:40:00,1.3654000000,5137.4768000000,0.0000000000,5137.4768000000,6,0,20,30
2025-06-02,125,2025-06-02 20:40:00,2025-06-02 20:50:00,1.2073000000,5089.8284000000,0.0000000000,5089.8284000000,6,0,20,40
2025-06-02,126,2025-06-02 20:50:00,2025-06-02 21:00:00,0.9847000000,5270.8700000000,0.0000000000,5270.8700000000,6,0,20,50
2025-06-02,127,2025-06-02 21:00:00,2025-06-02 21:10:00,0.9515000000,5429.9270000000,0.0000000000,5429.9270000000,6,0,21,0
2025-06-02,128,2025-06-02 21:10:00,2025-06-02 21:20:00,1.0130000000,5462.9659000000,0.0000000000,5462.9659000000,6,0,21,10
2025-06-02,129,2025-06-02 21:20:00,2025-06-02 21:30:00,1.0740000000,5389.1300000000,0.0000000000,5389.1300000000,6,0,21,20
2025-06-02,130,2025-06-02 21:30:00,2025-06-02 21:40:00,1.0861000000,5239.9104000000,0.0000000000,5239.9104000000,6,0,21,30
2025-06-02,131,2025-06-02 21:40:00,2025-06-02 21:50:00,0.8464000000,4791.2475000000,0.0000000000,4791.2475000000,6,0,21,40
2025-06-02,132,2025-06-02 21:50:00,2025-06-02 22:00:00,0.5256000000,4320.8000000000,0.0000000000,4320.8000000000,6,0,21,50
2025-06-02,133,2025-06-02 22:00:00,2025-06-02 22:10:00,0.5275000000,4364.7904000000,0.0000000000,4364.7904000000,6,0,22,0
2025-06-02,134,2025-06-02 22:10:00,2025-06-02 22:20:00,0.5488000000,4268.5664000000,0.0000000000,4268.5664000000,6,0,22,10
2025-06-02,135,2025-06-02 22:20:00,2025-06-02 22:30:00,0.4843000000,4004.4100000000,0.0000000000,4004.4100000000,6,0,22,20
2025-06-02,136,2025-06-02 22:30:00,2025-06-02 22:40:00,0.5190000000,4165.6576000000,0.0000000000,4165.6576000000,6,0,22,30
2025-06-02,137,2025-06-02 22:40:00,2025-06-02 22:50:00,0.4965000000,4148.0116000000,0.0000000000,4148.0116000000,6,0,22,40
2025-06-02,138,2025-06-02 22:50:00,2025-06-02 23:00:00,0.4342000000,3985.2600000000,0.0000000000,3985.2600000000,6,0,22,50
2025-06-02,139,2025-06-02 23:00:00,2025-06-02 23:10:00,0.5139000000,4304.5209000000,0.0000000000,4304.5209000000,6,0,23,0
2025-06-02,140,2025-06-02 23:10:00,2025-06-02 23:20:00,0.5325000000,4359.3728000000,0.0000000000,4359.3728000000,6,0,23,10
2025-06-02,141,2025-06-02 23:20:00,2025-06-02 23:30:00,0.4695000000,4051.3100000000,0.0000000000,4051.3100000000,6,0,23,20
2025-06-02,142,2025-06-02 23:30:00,2025-06-02 23:40:00,0.5017000000,4043.0298000000,0.0000000000,4043.0298000000,6,0,23,30
2025-06-02,143,2025-06-02 23:40:00,2025-06-02 23:50:00,0.4796000000,4054.6125000000,0.0000000000,4054.6125000000,6,0,23,40
2025-06-02,144,2025-06-02 23:50:00,2025-06-03 00:00:00,0.4167000000,4001.6100000000,0.0000000000,4001.6100000000,6,0,23,50
2025-06-03,1,2025-06-03 00:00:00,2025-06-03 00:10:00,0.4836000000,4120.3390000000,0.0000000000,4120.3390000000,6,1,0,0
2025-06-03,2,2025-06-03 00:10:00,2025-06-03 00:20:00,0.5019000000,4172.9482000000,0.0000000000,4172.9482000000,6,1,0,10
2025-06-03,3,2025-06-03 00:20:00,2025-06-03 00:30:00,0.4490000000,4055.4200000000,0.0000000000,4055.4200000000,6,1,0,20
2025-06-03,4,2025-06-03 00:30:00,2025-06-03 00:40:00,0.4814000000,3920.4293000000,0.0000000000,3920.4293000000,6,1,0,30
2025-06-03,5,2025-06-03 00:40:00,2025-06-03 00:50:00,0.4955000000,3909.1438000000,0.0000000000,3909.1438000000,6,1,0,40
2025-06-03,6,2025-06-03 00:50:00,2025-06-03 01:00:00,0.4634000000,3944.5200000000,0.0000000000,3944.5200000000,6,1,0,50
2025-06-03,7,2025-06-03 01:00:00,2025-06-03 01:10:00,0.4729000000,3864.9487000000,0.0000000000,3864.9487000000,6,1,1,0
2025-06-03,8,2025-06-03 01:10:00,2025-06-03 01:20:00,0.5000000000,3995.5358000000,0.0000000000,3995.5358000000,6,1,1,10
2025-06-03,9,2025-06-03 01:20:00,2025-06-03 01:30:00,0.5031000000,4215.4500000000,0.0000000000,4215.4500000000,6,1,1,20
2025-06-03,10,2025-06-03 01:30:00,2025-06-03 01:40:00,0.4703000000,4061.5438000000,0.0000000000,4061.5438000000,6,1,1,30
2025-06-03,11,2025-06-03 01:40:00,2025-06-03 01:50:00,0.4606000000,3955.8072000000,0.0000000000,3955.8072000000,6,1,1,40
2025-06-03,12,2025-06-03 01:50:00,2025-06-03 02:00:00,0.4913000000,3969.8400000000,0.0000000000,3969.8400000000,6,1,1,50
2025-06-03,13,2025-06-03 02:00:00,2025-06-03 02:10:00,0.5159000000,3781.4272000000,0.0000000000,3781.4272000000,6,1,2,0
2025-06-03,14,2025-06-03 02:10:00,2025-06-03 02:20:00,0.4734000000,3778.8392000000,0.0000000000,3778.8392000000,6,1,2,10
2025-06-03,15,2025-06-03 02:20:00,2025-06-03 02:30:00,0.4221000000,3942.7200000000,0.0000000000,3942.7200000000,6,1,2,20
2025-06-03,16,2025-06-03 02:30:00,2025-06-03 02:40:00,0.4797000000,3859.0569000000,0.0000000000,3859.0569000000,6,1,2,30
2025-06-03,17,2025-06-03 02:40:00,2025-06-03 02:50:00,0.5213000000,3877.3711000000,0.0000000000,3877.3711000000,6,1,2,40
2025-06-03,18,2025-06-03 02:50:00,2025-06-03 03:00:00,0.4982000000,3993.2200000000,0.0000000000,3993.2200000000,6,1,2,50
2025-06-03,19,2025-06-03 03:00:00,2025-06-03 03:10:00,0.4817000000,3832.3567000000,0.0000000000,3832.3567000000,6,1,3,0
2025-06-03,20,2025-06-03 03:10:00,2025-06-03 03:20:00,0.4707000000,3729.3933000000,0.0000000000,3729.3933000000,6,1,3,10
2025-06-03,21,2025-06-03 03:20:00,2025-06-03 03:30:00,0.4581000000,3808.3000000000,0.0000000000,3808.3000000000,6,1,3,20
2025-06-03,22,2025-06-03 03:30:00,2025-06-03 03:40:00,0.4531000000,3832.2838000000,0.0132000000,3832.2706000000,6,1,3,30
2025-06-03,23,2025-06-03 03:40:00,2025-06-03 03:50:00,0.4757000000,3708.0417000000,0.0000000000,3708.0417000000,6,1,3,40
2025-06-03,24,2025-06-03 03:50:00,2025-06-03 04:00:00,0.4987000000,3629.9800000000,0.0000000000,3629.9800000000,6,1,3,50
2025-06-03,25,2025-06-03 04:00:00,2025-06-03 04:10:00,0.4710000000,3835.4048000000,0.1838000000,3835.2210000000,6,1,4,0
2025-06-03,26,2025-06-03 04:10:00,2025-06-03 04:20:00,0.4464000000,3779.4708000000,0.0000000000,3779.4708000000,6,1,4,10
2025-06-03,27,2025-06-03 04:20:00,2025-06-03 04:30:00,0.4393000000,3544.5200000000,0.0000000000,3544.5200000000,6,1,4,20
2025-06-03,28,2025-06-03 04:30:00,2025-06-03 04:40:00,0.4159000000,3731.2823000000,2.5604000000,3728.7219000000,6,1,4,30
2025-06-03,29,2025-06-03 04:40:00,2025-06-03 04:50:00,0.4102000000,3748.7884000000,0.0000000000,3748.7884000000,6,1,4,40
2025-06-03,30,2025-06-03 04:50:00,2025-06-03 05:00:00,0.4285000000,3530.1600000000,0.0000000000,3530.1600000000,6,1,4,50
2025-06-03,31,2025-06-03 05:00:00,2025-06-03 05:10:00,0.4441000000,3646.5708000000,75.8285000000,3570.7423000000,6,1,5,0
2025-06-03,32,2025-06-03 05:10:00,2025-06-03 05:20:00,0.4775000000,3896.0910000000,203.9246000000,3692.1664000000,6,1,5,10
2025-06-03,33,2025-06-03 05:20:00,2025-06-03 05:30:00,0.4644000000,3852.4200000000,348.0375000000,3504.3825000000,6,1,5,20
2025-06-03,34,2025-06-03 05:30:00,2025-06-03 05:40:00,0.3586000000,3448.1220000000,492.6792000000,2955.4428000000,6,1,5,30
2025-06-03,35,2025-06-03 05:40:00,2025-06-03 05:50:00,0.5465000000,4043.6843000000,705.7310000000,3337.9533000000,6,1,5,40
2025-06-03,36,2025-06-03 05:50:00,2025-06-03 06:00:00,0.9095000000,5186.9000000000,997.9875000000,4188.9125000000,6,1,5,50
2025-06-03,37,2025-06-03 06:00:00,2025-06-03 06:10:00,0.9155000000,5017.6077000000,1305.7786000000,3711.8291000000,6,1,6,0
2025-06-03,38,2025-06-03 06:10:00,2025-06-03 06:20:00,0.8239000000,4667.1224000000,1580.6269000000,3086.4955000000,6,1,6,10
2025-06-03,39,2025-06-03 06:20:00,2025-06-03 06:30:00,0.8152000000,4756.0300000000,1808.1750000000,2947.8550000000,6,1,6,20
2025-06-03,40,2025-06-03 06:30:00,2025-06-03 06:40:00,0.8102000000,4775.0007000000,2002.0781000000,2772.9226000000,6,1,6,30
2025-06-03,41,2025-06-03 06:40:00,2025-06-03 06:50:00,0.8236000000,4814.2658000000,2172.7427000000,2641.5231000000,6,1,6,40
2025-06-03,42,2025-06-03 06:50:00,2025-06-03 07:00:00,0.8396000000,4888.0300000000,2387.7375000000,2500.2925000000,6,1,6,50
2025-06-03,43,2025-06-03 07:00:00,2025-06-03 07:10:00,0.8078000000,4849.1375000000,2707.8892000000,2141.2483000000,6,1,7,0
2025-06-03,44,2025-06-03 07:10:00,2025-06-03 07:20:00,0.7644000000,4850.5229000000,2944.2583000000,1906.2646000000,6,1,7,10
2025-06-03,45,2025-06-03 07:20:00,2025-06-03 07:30:00,0.7201000000,4792.7500000000,3081.2625000000,1711.4875000000,6,1,7,20
2025-06-03,46,2025-06-03 07:30:00,2025-06-03 07:40:00,0.6902000000,4553.1033000000,3284.0966000000,1269.0067000000,6,1,7,30
2025-06-03,47,2025-06-03 07:40:00,2025-06-03 07:50:00,0.8813000000,5164.7916000000,3496.9822000000,1667.8094000000,6,1,7,40
2025-06-03,48,2025-06-03 07:50:00,2025-06-03 08:00:00,1.1828000000,6336.4800000000,3644.3625000000,2692.1175000000,6,1,7,50
2025-06-03,49,2025-06-03 08:00:00,2025-06-03 08:10:00,1.2388000000,6628.7405000000,3709.6491000000,2919.0914000000,6,1,8,0
2025-06-03,50,2025-06-03 08:10:00,2025-06-03 08:20:00,1.1717000000,6462.8848000000,3760.6372000000,2702.2476000000,6,1,8,10
2025-06-03,51,2025-06-03 08:20:00,2025-06-03 08:30:00,1.1377000000,6390.7100000000,3903.1125000000,2487.5975000000,6,1,8,20
2025-06-03,52,2025-06-03 08:30:00,2025-06-03 08:40:00,1.1664000000,6511.4967000000,4216.4908000000,2295.0059000000,6,1,8,30
2025-06-03,53,2025-06-03 08:40:00,2025-06-03 08:50:00,1.1454000000,6539.8425000000,4607.5335000000,1932.3090000000,6,1,8,40
2025-06-03,54,2025-06-03 08:50:00,2025-06-03 09:00:00,1.0743000000,6450.6300000000,4986.8625000000,1463.7675000000,6,1,8,50
2025-06-03,55,2025-06-03 09:00:00,2025-06-03 09:10:00,1.0594000000,6491.2794000000,5314.7722000000,1176.5072000000,6,1,9,0
2025-06-03,56,2025-06-03 09:10:00,2025-06-03 09:20:00,1.0515000000,6591.9962000000,5559.6533000000,1032.3429000000,6,1,9,10
2025-06-03,57,2025-06-03 09:20:00,2025-06-03 09:30:00,1.0339000000,6667.2600000000,5651.9625000000,1015.2975000000,6,1,9,20
2025-06-03,58,2025-06-03 09:30:00,2025-06-03 09:40:00,1.0396000000,6676.1663000000,5563.6647000000,1112.5016000000,6,1,9,30
2025-06-03,59,2025-06-03 09:40:00,2025-06-03 09:50:00,1.0114000000,6500.2050000000,5577.4474000000,922.7576000000,6,1,9,40
2025-06-03,60,2025-06-03 09:50:00,2025-06-03 10:00:00,0.9720000000,6313.3700000000,5756.8500000000,556.5200000000,6,1,9,50
2025-06-03,61,2025-06-03 10:00:00,2025-06-03 10:10:00,0.9950000000,6442.8971000000,5958.3738000000,484.5233000000,6,1,10,0
2025-06-03,62,2025-06-03 10:10:00,2025-06-03 10:20:00,0.9538000000,6591.8605000000,6378.6576000000,213.2029000000,6,1,10,10
2025-06-03,63,2025-06-03 10:20:00,2025-06-03 10:30:00,0.9049000000,6609.9500000000,6830.3625000000,-220.4125000000,6,1,10,20
2025-06-03,64,2025-06-03 10:30:00,2025-06-03 10:40:00,0.9990000000,6594.4085000000,6833.0053000000,-238.5968000000,6,1,10,30
2025-06-03,65,2025-06-03 10:40:00,2025-06-03 10:50:00,0.8540000000,6423.6909000000,6623.2874000000,-199.5965000000,6,1,10,40
2025-06-03,66,2025-06-03 10:50:00,2025-06-03 11:00:00,0.5441000000,6267.7900000000,6637.1250000000,-369.3350000000,6,1,10,50
2025-06-03,67,2025-06-03 11:00:00,2025-06-03 11:10:00,0.5461000000,6462.6360000000,7092.2275000000,-629.5915000000,6,1,11,0
2025-06-03,68,2025-06-03 11:10:00,2025-06-03 11:20:00,0.5941000000,6626.5383000000,7312.6581000000,-686.1198000000,6,1,11,10
2025-06-03,69,2025-06-03 11:20:00,2025-06-03 11:30:00,0.5511000000,6581.8300000000,7265.5125000000,-683.6825000000,6,1,11,20
2025-06-03,70,2025-06-03 11:30:00,2025-06-03 11:40:00,0.5565000000,6485.7718000000,7519.5387000000,-1033.7669000000,6,1,11,30
2025-06-03,71,2025-06-03 11:40:00,2025-06-03 11:50:00,0.5735000000,6293.7795000000,7616.6348000000,-1322.8553000000,6,1,11,40
2025-06-03,72,2025-06-03 11:50:00,2025-06-03 12:00:00,0.5436000000,6077.7300000000,7582.4250000000,-1504.6950000000,6,1,11,50
2025-06-03,73,2025-06-03 12:00:00,2025-06-03 12:10:00,0.4709000000,6024.8299000000,7873.7332000000,-1848.9033000000,6,1,12,0
2025-06-03,74,2025-06-03 12:10:00,2025-06-03 12:20:00,0.4965000000,6094.2395000000,7722.5211000000,-1628.2816000000,6,1,12,10
2025-06-03,75,2025-06-03 12:20:00,2025-06-03 12:30:00,0.5482000000,6080.4200000000,7187.9625000000,-1107.5425000000,6,1,12,20
2025-06-03,76,2025-06-03 12:30:00,2025-06-03 12:40:00,0.4514000000,5881.5892000000,7213.5624000000,-1331.9732000000,6,1,12,30
2025-06-03,77,2025-06-03 12:40:00,2025-06-03 12:50:00,0.5867000000,6184.6679000000,7704.6773000000,-1520.0094000000,6,1,12,40
2025-06-03,78,2025-06-03 12:50:00,2025-06-03 13:00:00,0.8968000000,6747.7500000000,8094.4500000000,-1346.7000000000,6,1,12,50
2025-06-03,79,2025-06-03 13:00:00,2025-06-03 13:10:00,0.9185000000,6609.3872000000,7844.2241000000,-1234.8369000000,6,1,13,0
2025-06-03,80,2025-06-03 13:10:00,2025-06-03 13:20:00,0.8755000000,6406.9249000000,7320.3222000000,-913.3973000000,6,1,13,10
2025-06-03,81,2025-06-03 13:20:00,2025-06-03 13:30:00,0.9086000000,6468.6200000000,6927.6375000000,-459.0175000000,6,1,13,20
2025-06-03,82,2025-06-03 13:30:00,2025-06-03 13:40:00,0.9243000000,6472.5461000000,6768.5806000000,-296.0345000000,6,1,13,30
2025-06-03,83,2025-06-03 13:40:00,2025-06-03 13:50:00,0.9357000000,6387.1969000000,6517.1257000000,-129.9288000000,6,1,13,40
2025-06-03,84,2025-06-03 13:50:00,2025-06-03 14:00:00,0.9600000000,6408.4900000000,6242.7000000000,165.7900000000,6,1,13,50
2025-06-03,85,2025-06-03 14:00:00,2025-06-03 14:10:00,0.9868000000,6692.8473000000,6313.7851000000,379.0622000000,6,1,14,0
2025-06-03,86,2025-06-03 14:10:00,2025-06-03 14:20:00,0.9964000000,6687.7376000000,6313.2829000000,374.4547000000,6,1,14,10
2025-06-03,87,2025-06-03 14:20:00,2025-06-03 14:30:00,1.0224000000,6494.5600000000,6079.6500000000,414.9100000000,6,1,14,20
2025-06-03,88,2025-06-03 14:30:00,2025-06-03 14:40:00,1.0856000000,6753.2738000000,5893.4288000000,859.8450000000,6,1,14,30
2025-06-03,89,2025-06-03 14:40:00,2025-06-03 14:50:00,0.9523000000,6951.0447000000,5955.0700000000,995.9747000000,6,1,14,40
2025-06-03,90,2025-06-03 14:50:00,2025-06-03 15:00:00,0.6932000000,6825.8800000000,6015.9375000000,809.9425000000,6,1,14,50
2025-06-03,91,2025-06-03 15:00:00,2025-06-03 15:10:00,0.6412000000,6651.3044000000,5632.0694000000,1019.2350000000,6,1,15,0
2025-06-03,92,2025-06-03 15:10:00,2025-06-03 15:20:00,0.7068000000,6640.8722000000,5250.1848000000,1390.6874000000,6,1,15,10
2025-06-03,93,2025-06-03 15:20:00,2025-06-03 15:30:00,0.7647000000,6776.1400000000,4994.5875000000,1781.5525000000,6,1,15,20
2025-06-03,94,2025-06-03 15:30:00,2025-06-03 15:40:00,0.7877000000,6876.4337000000,4563.7032000000,2312.7305000000,6,1,15,30
2025-06-03,95,2025-06-03 15:40:00,2025-06-03 15:50:00,0.8441000000,6951.5809000000,4144.9833000000,2806.5976000000,6,1,15,40
2025-06-03,96,2025-06-03 15:50:00,2025-06-03 16:00:00,0.9010000000,6959.0400000000,3907.6875000000,3051.3525000000,6,1,15,50
2025-06-03,97,2025-06-03 16:00:00,2025-06-03 16:10:00,0.8619000000,6827.1108000000,3817.5756000000,3009.5352000000,6,1,16,0
2025-06-03,98,2025-06-03 16:10:00,2025-06-03 16:20:00,0.8647000000,6766.6650000000,3626.0061000000,3140.6589000000,6,1,16,10
2025-06-03,99,2025-06-03 16:20:00,2025-06-03 16:30:00,0.9276000000,6831.7900000000,3342.7125000000,3489.0775000000,6,1,16,20
2025-06-03,100,2025-06-03 16:30:00,2025-06-03 16:40:00,0.9328000000,6881.4479000000,3183.2585000000,3698.1894000000,6,1,16,30
2025-06-03,101,2025-06-03 16:40:00,2025-06-03 16:50:00,0.9326000000,6907.3596000000,2955.6054000000,3951.7542000000,6,1,16,40
2025-06-03,102,2025-06-03 16:50:00,2025-06-03 17:00:00,0.9642000000,6915.3500000000,2602.1625000000,4313.1875000000,6,1,16,50
2025-06-03,103,2025-06-03 17:00:00,2025-06-03 17:10:00,1.0078000000,6915.6718000000,2277.6130000000,4638.0588000000,6,1,17,0
2025-06-03,104,2025-06-03 17:10:00,2025-06-03 17:20:00,1.0546000000,7017.6316000000,2024.1447000000,4993.4869000000,6,1,17,10
2025-06-03,105,2025-06-03 17:20:00,2025-06-03 17:30:00,1.0781000000,7240.8000000000,1795.0875000000,5445.7125000000,6,1,17,20
2025-06-03,106,2025-06-03 17:30:00,2025-06-03 17:40:00,1.0684000000,7339.7755000000,1517.1090000000,5822.6665000000,6,1,17,30
2025-06-03,107,2025-06-03 17:40:00,2025-06-03 17:50:00,1.1551000000,6530.7087000000,1240.2260000000,5290.4827000000,6,1,17,40
2025-06-03,108,2025-06-03 17:50:00,2025-06-03 18:00:00,1.2996000000,5318.1000000000,991.3125000000,4326.7875000000,6,1,17,50
2025-06-03,109,2025-06-03 18:00:00,2025-06-03 18:10:00,1.3235000000,5108.8417000000,752.0070000000,4356.8347000000,6,1,18,0
2025-06-03,110,2025-06-03 18:10:00,2025-06-03 18:20:00,1.3007000000,5261.6674000000,540.5559000000,4721.1115000000,6,1,18,10
2025-06-03,111,2025-06-03 18:20:00,2025-06-03 18:30:00,1.3064000000,5269.1400000000,363.8625000000,4905.2775000000,6,1,18,20
2025-06-03,112,2025-06-03 18:30:00,2025-06-03 18:40:00,1.3440000000,5265.4352000000,210.4803000000,5054.9549000000,6,1,18,30
2025-06-03,113,2025-06-03 18:40:00,2025-06-03 18:50:00,1.3873000000,5302.0756000000,80.8802000000,5221.1954000000,6,1,18,40
2025-06-03,114,2025-06-03 18:50:00,2025-06-03 19:00:00,1.3988000000,5331.2200000000,0.0000000000,5331.2200000000,6,1,18,50
2025-06-03,115,2025-06-03 19:00:00,2025-06-03 19:10:00,1.3593000000,5263.6304000000,0.0000000000,5263.6304000000,6,1,19,0
2025-06-03,116,2025-06-03 19:10:00,2025-06-03 19:20:00,1.3360000000,5137.6099000000,2.7819000000,5134.8280000000,6,1,19,10
2025-06-03,117,2025-06-03 19:20:00,2025-06-03 19:30:00,1.3541000000,5192.5800000000,0.0000000000,5192.5800000000,6,1,19,20
2025-06-03,118,2025-06-03 19:30:00,2025-06-03 19:40:00,1.3747000000,5590.6228000000,0.0000000000,5590.6228000000,6,1,19,30
2025-06-03,119,2025-06-03 19:40:00,2025-06-03 19:50:00,1.3613000000,5554.4324000000,0.1997000000,5554.2327000000,6,1,19,40
2025-06-03,120,2025-06-03 19:50:00,2025-06-03 20:00:00,1.3316000000,5065.6000000000,0.0000000000,5065.6000000000,6,1,19,50
2025-06-03,121,2025-06-03 20:00:00,2025-06-03 20:10:00,1.3392000000,4927.1291000000,0.0000000000,4927.1291000000,6,1,20,0
2025-06-03,122,2025-06-03 20:10:00,2025-06-03 20:20:00,1.3710000000,5229.1175000000,0.0143000000,5229.1032000000,6,1,20,10
2025-06-03,123,2025-06-03 20:20:00,2025-06-03 20:30:00,1.4159000000,5504.4900000000,0.0000000000,5504.4900000000,6,1,20,20
