date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,main_settlement
2025-10-15,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8433856000,2,0.0000000000,7736.2692098146,7659.6056275845,67499.1777623577,41466.5660630244,45087.8965643383,-9.6414110469,40.8689881684,0.0000000000,40.8689881684,2,1373.9297253845,5180.3815737744,46637.3062257519,44,38421.9971892838,7267.3377597902,1200.0000000000,10800.0000000000,True
2025-10-16,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7435639000,2,0.0000000000,7659.6056275845,8113.7787526032,69144.2174891167,42584.7951014355,46789.3555669155,393.5177376538,325.3488025764,325.3488025764,0.0000000000,10,1757.7186359880,7139.2453641682,50117.5582032576,42,38777.2389939853,7360.8617226096,1200.0000000000,10800.0000000000,True
2025-10-17,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6319123000,2,0.0000000000,8113.7787526032,8064.2471583526,34033.0593393330,18663.1532253632,20561.0295178513,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,157.1548371192,770.6982452397,19433.8514706029,14,32268.9050323260,6321.8184454799,1229.3042528672,10800.0000000000,True
2025-10-18,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1770174000,2,0.0000000000,8064.2471583526,7709.2529778264,33533.9563768886,18808.7245585651,20844.0415055568,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,402.7867109330,1352.7786307454,20161.5031893105,18,31651.5139759608,6425.5954309178,1200.0000000000,10800.0000000000,True
2025-10-19,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1230148000,2,0.0000000000,7709.2529778264,8287.7291553821,73698.4699498644,45433.1428873364,50466.3057854534,36.3465826249,31.7154065887,31.7154065887,0.0000000000,3,651.5683748597,2452.6932627942,47922.1827327555,27,39677.2760761171,7442.6102377162,1200.0000000000,10800.0000000000,True
2025-10-20,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.4555818000,2,0.0000000000,8287.7291553821,7942.9112193524,72346.6356613912,44939.4469594589,48907.6003516145,18.1496739872,23.3631351200,23.3631351200,0.0000000000,3,485.9060803137,2028.6632560993,46986.2598895455,26,38307.7129213032,7442.9588764983,1200.0000000000,10800.0000000000,True
2025-10-21,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.5676708000,2,0.0000000000,7942.9112193524,7742.1668359392,72756.7910812538,44950.4592052469,48330.6898656617,177.9925204128,158.8149067349,158.8149067349,0.0000000000,8,893.8880111039,3195.2074761650,48323.6592018248,44,39173.9650439795,7372.8610365922,1200.0000000000,10800.0000000000,True
2025-10-22,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.7737841000,2,0.0000000000,7742.1668359392,8157.0799293202,73688.4879043227,45533.2362685830,49292.4163041839,195.8256360908,181.9515784193,181.9515784193,0.0000000000,5,1054.0308162149,4603.2839578884,50332.3458625622,38,39221.1373442054,7436.9548916302,1200.0000000000,10800.0000000000,True
2025-10-23,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.7543389000,2,0.0000000000,8157.0799293202,7406.1156983116,74136.5970453813,46026.0376829967,49786.2885504559,-208.5316188081,877.6267657824,0.0000000000,877.6267657824,9,331.5668067879,1201.0178037934,47018.5238679821,17,37979.4346555752,7523.7078906581,1200.0000000000,10800.0000000000,True
2025-10-24,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7302193000,2,0.0000000000,7406.1156983116,7523.6867820767,34350.9197298042,19364.0714340984,21373.4056674638,0.7356368018,0.5293874509,0.5293874509,0.0000000000,1,521.5018860229,2312.0833181637,21676.8903890639,28,31572.4052235968,6065.2015947251,1200.0000000000,10800.0000000000,True
2025-10-25,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6336646000,2,0.0000000000,7523.6867820767,7728.5386876233,34834.8780604033,19399.3483394962,21800.7746292828,-3.9347372710,8.9844440484,0.0000000000,8.9844440484,1,457.1445061627,1857.8168388997,21253.2304411248,26,30802.1165761571,6345.4905636206,1239.2675586847,10800.0000000000,True
2025-10-26,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.1016777000,2,0.0000000000,7728.5386876233,8120.4723659445,77658.7268769253,48316.5254884233,53863.8066293837,-104.7852695272,393.3251222433,0.0000000000,393.3251222433,12,199.2606158540,638.9244400421,48850.6646589382,11,38219.7442008483,7714.3953010649,1200.0000000000,10800.0000000000,True
2025-10-27,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8383436000,2,0.0000000000,8120.4723659445,7730.0708057512,73951.0202239512,46008.0142088538,49538.8312719044,83.2858188190,73.4530511831,73.4530511831,0.0000000000,6,478.3459568898,1854.9983807157,47946.2984083885,28,37721.8337452121,7569.8962270164,1200.0000000000,10800.0000000000,True
2025-10-28,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1312004000,2,0.0000000000,7730.0708057512,8147.5023854470,76917.3425690629,47604.0494101246,51242.3696236699,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,199.1144847944,655.9951661939,48260.0445763185,16,39411.5436487213,7626.5095349092,1200.0000000000,10800.0000000000,True
2025-10-29,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.6365945000,2,0.0000000000,8147.5023854470,8114.3768881697,75890.4125596970,47267.2503487918,51890.0488754852,230.1994284209,192.5309560586,192.5309560586,0.0000000000,7,969.6219957105,3166.9497002513,50664.3994774640,39,41054.4983100014,7523.0655151286,1200.0000000000,10800.0000000000,True
2025-10-30,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2212784000,2,0.0000000000,8114.3768881697,7679.0319984216,75231.6142678973,46955.2237008432,51415.3351818137,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,269.5074246734,1019.3488788105,47974.5725796537,19,38214.0123547566,7607.0824645854,1200.0000000000,10800.0000000000,True
2025-10-31,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0747945000,2,0.0000000000,7679.0319984216,7661.2237941910,35876.7450333059,20297.5516535114,22860.9869171354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,282.6206708471,1125.6762390950,21423.2278926064,18,31125.5774799753,6440.1925107221,1200.0000000000,10800.0000000000,True
2025-11-01,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.6528537000,2,0.0000000000,7661.2237941910,8019.8988940150,36920.8715835689,20801.1588086195,24106.0518974659,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,272.8040762711,820.4895958149,21621.6484044343,15,31569.2840943203,6361.1167616827,1200.0000000000,10800.0000000000,True
2025-11-02,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.6846545000,2,0.0000000000,8019.8988940150,7621.5159236767,75643.8580850115,47178.7681389889,50948.6887759674,306.9548664265,353.2154255824,353.2154255824,0.0000000000,15,656.5871286933,2536.3983433656,50022.1213487810,33,40220.4131016616,7521.4340535028,1200.0000000000,10800.0000000000,True
2025-11-03,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.1048294000,2,0.0000000000,7621.5159236767,7687.8045561145,77529.3376511302,48306.7868447683,51814.4221711324,29.6336658481,25.2769945792,25.2769945792,0.0000000000,5,771.7768133240,2304.6789780510,50641.0994886674,31,39404.9681691709,7606.6228005839,1200.0000000000,10800.0000000000,True
2025-11-04,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.2717450000,2,0.0000000000,7687.8045561145,8147.2082106512,79697.0057895737,49715.6964075589,53339.3214282249,-1.1790460432,5.7999773537,0.1092159959,5.6907613579,2,376.6513161368,1477.0907332161,51191.6080947318,27,37764.4952891362,7842.9916446747,1200.0000000000,10800.0000000000,True
2025-11-05,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.1495548000,2,0.0000000000,8147.2082106512,8312.5248268659,80128.1966036263,50171.7775827207,54891.4614598129,-15.5752574271,67.2638673490,0.0000000000,67.2638673490,5,295.0801008916,1001.5739358888,51157.7762611824,15,39667.3340161638,7704.4099293713,1200.0000000000,10800.0000000000,True
2025-11-06,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1198705000,2,0.0000000000,8312.5248268659,8117.2470485128,78869.8457933082,49409.8068947173,53422.4652416363,165.8777150791,155.1129699433,155.1129699433,0.0000000000,11,929.5176020352,3422.2980735943,52997.9826833906,41,40175.2497907968,7635.5659242081,1200.0000000000,10800.0000000000,True
2025-11-07,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.5533548000,2,0.0000000000,8117.2470485128,7692.4089727313,35786.1056788562,20057.1743326299,22122.5259805759,144.4480390341,137.7966434833,137.7966434833,0.0000000000,3,406.4605145736,1731.6617708089,21933.2841424729,25,32247.0195801750,6248.4465728514,1200.0000000000,10800.0000000000,True
2025-11-08,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.2179670000,2,0.0000000000,7692.4089727313,7663.2373740327,35948.9675079943,20193.3553448244,22801.2949464571,-11.0990654246,25.9815581483,0.0000000000,25.9815581483,2,288.5050204414,1219.7587746327,21402.0150540325,17,30958.3276252676,6345.1523646124,1200.0000000000,10800.0000000000,True
2025-11-09,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.4821352000,2,0.0000000000,7663.2373740327,8145.1564982551,80379.8807780035,50310.6554604054,53542.6241831732,-0.9662634322,4.3603945496,0.0000000000,4.3603945496,1,913.2290423912,3784.3096320878,54093.9988290610,35,39417.5202001316,7807.7365425872,1200.0000000000,10800.0000000000,True
2025-11-10,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.3450085000,2,0.0000000000,8145.1564982551,8345.4054249394,80370.5858718834,50204.6901972824,54415.9459212555,755.5027396542,751.5871521682,751.5871521682,0.0000000000,23,1029.0179869998,4140.4993030226,55100.6922399592,39,40188.7259946681,7799.8843033914,1200.0018232821,10800.0000000000,True
2025-11-11,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.9528671000,2,0.0000000000,8345.4054249394,8210.9210916034,81400.8998359835,51487.0893685078,56118.3318196367,53.5643407630,48.2095947530,48.2095947530,0.0000000000,4,196.7635267269,653.9065846809,52194.5602939518,19,38064.7930935417,7960.9202047683,1200.0000000000,10800.0000000000,True
2025-11-12,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5813141000,2,0.0000000000,8210.9210916034,7959.7128101499,80804.7736341254,50699.9089726412,55989.3763096953,151.0672363747,167.0226704879,167.0226704879,0.0000000000,17,232.2635498830,1118.1086791147,51969.0848881306,16,39778.6266392942,7819.2709600609,1200.0000000000,10800.0000000000,True
2025-11-13,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.1432866000,2,0.0000000000,7959.7128101499,8147.4758873435,83178.7794825929,52567.4856704538,58291.1852361604,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,243.4517692829,1040.6957178632,53608.1813883171,21,37478.6518884548,8093.3462004560,1200.0000000000,10800.0000000000,True
2025-11-14,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.4192399000,2,0.0000000000,8147.4758873435,8159.3010026217,37750.3723496515,21577.1251559857,24371.7795966332,11.3521634446,9.2846690088,9.2846690088,0.0000000000,2,134.7486785111,530.6446507027,22119.1219701330,12,31508.9692672220,6588.5975099177,1200.0000000000,10800.0000000000,True
2025-11-15,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.9444299000,2,0.0000000000,8159.3010026217,8028.8354775153,38522.5665726682,21606.8385830445,24763.8716705073,17.0307344973,14.0309231317,14.0309231317,0.0000000000,1,251.5940045396,917.0442916978,22540.9136092395,21,30949.7426899726,6933.0135673057,1200.0000000000,10800.0000000000,True
2025-11-16,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7885200000,2,0.0000000000,8028.8354775153,8063.5137329848,83233.8780723882,52539.3070213835,56625.7504684962,67.8017128692,57.7424002238,57.7424002238,0.0000000000,4,595.6026905518,2086.3754980083,54693.4842322610,29,40809.7575305299,7847.2505002021,1200.0000000000,10800.0000000000,True
2025-11-17,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0420875000,2,0.0000000000,8063.5137329848,8470.6924281403,85012.3756315460,53838.7922651000,58306.9034404707,403.2449104066,450.3959322843,450.3959322843,0.0000000000,19,233.4692745149,780.2072966832,55022.2444721898,15,39494.3812895804,7970.7335560304,1200.0002132346,10800.0000000000,True
2025-11-18,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.8566082000,2,0.0000000000,8470.6924281403,8006.8051471297,82728.9836488487,52402.8909349188,56735.9220246249,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,659.4588933312,2255.8164241134,54658.7073590323,32,39683.0337683721,7882.0541483005,1200.0000000000,10800.0000000000,True
2025-11-19,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.6764226000,2,0.0000000000,8006.8051471297,7590.7073690203,82618.0535071188,52136.3840353484,57373.5676094294,871.0902854804,839.9749256608,839.9749256608,0.0000000000,17,538.7580332452,2318.2609267686,55325.7352475973,21,41122.5995594564,7821.1478485985,1200.0024710212,10800.0000000000,True
2025-11-20,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7051008000,2,0.0000000000,7590.7073690203,8452.5051770568,86147.9918877345,54439.9609682338,58771.8241818753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,352.4076002266,1344.4796115709,55784.4405798047,22,40776.5011408612,7977.1451370496,1200.0000000000,10800.0000000000,True
2025-11-21,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.4237964000,2,0.0000000000,8452.5051770568,7722.4160369998,38564.2250972721,21841.7838697771,24986.8764690507,21.2291524961,17.5213000900,17.5213000900,0.0000000000,2,292.5995333616,777.4966176481,22640.5096399212,19,30712.9875230539,7011.5886419625,1200.0000000000,10800.0000000000,True
2025-11-22,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.8193224000,2,0.0000000000,7722.4160369998,8521.0174850499,43089.5309429657,23524.1914391676,27811.1455550190,28.1179370744,23.3321368681,23.3321368681,0.0000000000,2,230.5556799085,908.2578918116,24460.5672680536,15,32548.0622361300,7762.4414510937,1200.0000000000,10800.0000000000,True
2025-11-23,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.1796658000,2,0.0000000000,8521.0174850499,8205.6178601032,85642.8686087569,54460.9245054364,59335.9534631174,346.1147654554,263.7509434071,263.7509434071,0.0000000000,6,536.1321567901,2218.0754324329,57025.1147033247,23,40604.5396509554,7879.9937221178,1200.0000000000,10800.0000000000,True
2025-11-24,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5004034000,2,0.0000000000,8205.6178601032,7630.9017686286,82837.9693158666,52394.2802175689,56168.7211171890,8.6154040796,27.9120321114,10.7606268063,17.1514053051,4,521.3534751594,2057.1215773857,54460.0171990341,29,39127.8175126685,7894.6717482110,1200.0000000000,10800.0000000000,True
2025-11-25,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.3029068000,2,0.0000000000,7630.9017686286,8343.5597879502,87850.9033353420,55535.7558432409,59598.7603923783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,303.6304737289,925.5071792432,56461.2630224840,20,41143.8689163569,7973.7141686688,1200.0000000000,10800.0000000000,True
2025-11-26,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0042021000,2,0.0000000000,8343.5597879502,7759.0848238962,85039.1454200297,53916.1328250267,57294.2809216504,261.5389713600,254.7288046794,254.7288046794,0.0000000000,11,405.5203623698,1627.2513605385,55804.9231569253,19,41375.4278212229,7815.8188294777,1200.0010073957,10800.0000000000,True
2025-11-27,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5939317000,2,0.0000000000,7759.0848238962,8126.0850930517,86236.4286345232,54570.7666470823,58508.0365539705,13.9932831436,13.1467347473,13.1467347473,0.0000000000,2,244.8048260445,905.0008573169,55489.7607875428,17,40862.6304164792,7996.0593971704,1200.0000000000,10800.0000000000,True
2025-11-28,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2547593000,2,0.0000000000,8126.0850930517,8137.9956705134,41403.0300336818,23317.3179028555,27686.6441618641,21.6754256488,17.9970992348,17.9970992348,0.0000000000,2,248.3667364557,923.0734179062,24262.0667464105,18,32307.8507815493,7199.3891321847,1200.0000000000,10800.0000000000,True
2025-11-29,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.5981955000,2,0.0000000000,8137.9956705134,8130.6182291060,43303.1184906768,24125.5650212544,28420.5151282723,6.5088641723,5.4048542698,5.4048542698,0.0000000000,2,727.3775233868,2270.8286669381,26402.9025523648,18,33002.2024776486,7666.6111244579,1200.0000000000,10800.0000000000,True
2025-11-30,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3706648000,2,0.0000000000,8130.6182291060,7819.5012747499,86906.3334723599,55138.0764966618,59348.1778903265,145.1979256507,125.7663195667,125.7663195667,0.0000000000,15,963.0366720579,3581.8783340964,58865.1527564090,40,43520.2370958175,7752.2577011181,1200.0003120397,10800.0000000000,True
2025-12-01,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.2405233000,2,0.0000000000,7819.5012747499,7884.4328911675,88509.2405278251,56299.5458608342,59745.5418638733,8.6298760451,6.5444780989,6.5444780989,0.0000000000,1,4343.1755242677,16244.0808370574,72552.2565739367,87,44844.3740227725,7773.9837267541,1200.0000000000,10800.0000000000,True
2025-12-02,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.5822523000,2,0.0000000000,7884.4328911675,8665.5141968096,91048.5161313063,57692.6162977500,63194.8164097539,57.0248212895,40.6005890455,40.6005890455,0.0000000000,3,4619.1858783516,18281.0053701801,76030.6464892195,93,45789.7978744048,7815.1089357665,1200.0000000000,10800.0000000000,True
2025-12-03,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.8056886000,2,0.0000000000,8665.5141968096,7641.6968267975,87065.4110491089,55598.1653982496,59415.4383336410,145.5468435662,200.2003675994,200.2003675994,0.0000000000,9,4566.2045163665,15494.4397737139,71238.1520155297,98,43701.3906155872,7679.6126503278,1200.0000000000,10800.0000000000,True
2025-12-04,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.6243566000,2,0.0000000000,7641.6968267975,7599.1772076396,88835.0696000818,56688.5303054767,60430.3703800228,19.2214252045,14.8106923155,14.8106923155,0.0000000000,2,4422.7426160173,15999.2339943770,72706.9857250583,83,44765.0657340026,7731.6150389916,1200.0000000000,10800.0000000000,True
2025-12-05,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9446640000,2,0.0000000000,7599.1772076396,8103.5058822042,45559.0480713687,25087.8679473644,28248.0274697172,22.6686287926,18.9554294284,18.9554294284,0.0000000000,2,2546.7164976817,8415.5578718383,33526.0944479953,73,35715.3760992528,7362.9959237345,1200.0000000000,10800.0000000000,True
2025-12-06,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2785622000,2,0.0000000000,8103.5058822042,8657.1967897949,47867.5545965702,26491.9702633823,30300.6211146152,8.4625363028,7.0510545815,7.0510545815,0.0000000000,2,3015.4714642573,9026.9643881731,35527.3971878582,73,35626.8124232628,7544.7777006464,1200.0000000000,10800.0000000000,True
2025-12-07,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.7675515000,2,0.0000000000,8657.1967897949,7830.4934205118,90943.7812622711,58433.8730075027,63797.8852516251,-54.1016922113,226.6020457956,0.0000000000,226.6020457956,8,2771.4653373485,9497.3309205532,67877.1022358446,77,43110.1508998926,7834.2887514523,1200.0000000000,10800.0000000000,True
2025-12-08,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.9393167000,2,0.0000000000,7830.4934205118,7870.6854349934,99179.3800069486,63928.8681291404,68247.0390082908,176.5732965787,247.2882155514,247.2882155514,0.0000000000,10,234.5218493756,1020.2821862004,65125.7236119195,15,43178.9206783024,7949.9408585344,1200.0000000000,10800.0000000000,True
2025-12-09,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1358923000,2,0.0000000000,7870.6854349934,7669.6459400007,98696.9702915756,63561.8591900813,67653.7125686970,-9.0941300556,59.2814620457,2.6308163303,56.6506457154,4,379.7516820167,1649.7117879965,65202.4768480221,21,44213.6122057457,7829.1883117961,1200.0000000000,10800.0000000000,True
2025-12-10,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.2667012000,2,0.0000000000,7669.6459400007,8483.2253193007,100751.2830922133,64678.1866710706,70118.4513667318,31.5292234674,43.8660932151,43.8660932151,0.0000000000,5,216.7105088740,838.9863904993,65548.7022850373,14,44174.0303389255,7952.8910963039,1200.0000000000,10800.0000000000,True
2025-12-11,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.1188239000,2,0.0000000000,8483.2253193007,7686.0480554219,98032.8718463211,63368.4113966501,67382.1925948206,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,132.7219371875,444.0473183612,63812.4587150112,9,41992.4028993881,7932.5448490085,1200.0000000000,10800.0000000000,True
2025-12-12,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.4316062000,2,0.0000000000,7686.0480554219,8385.1871638461,54470.5634079067,29843.2502891001,34062.4804026634,217.4004378294,295.7073019311,295.7073019311,0.0000000000,11,305.4942623653,941.1454027736,31001.7961297031,19,36643.0271850203,7500.8154285970,1200.0000000000,10800.0000000000,True
2025-12-13,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.3551253000,2,0.0000000000,8385.1871638461,8167.7874112372,54532.5466818724,29862.4037942912,33496.7739990674,17.5151893796,15.3437576592,15.3437576592,0.0000000000,4,238.4275335954,1158.9170816412,31038.8360653120,14,35849.9078599877,7501.8500865529,1232.6400320670,10800.0000000000,True
2025-12-14,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,2.5686083000,2,0.0000000000,8167.7874112372,8578.5896438711,100259.9009439927,64761.6554023019,69260.2860155783,132.7316372308,182.7086983452,182.7086983452,0.0000000000,6,231.6205044505,935.1940890547,65829.5811285874,17,44855.3897819369,7853.7108642815,1200.0000000000,10800.0000000000,True
2025-12-15,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.2482732000,2,0.0000000000,8578.5896438711,7908.3331814017,96686.2136725700,62206.4390630669,66134.2957152838,500.8175175548,541.8324462682,541.8324462682,0.0000000000,14,339.0501123255,1277.2326430761,63984.4892236979,24,43817.0753235998,7817.7201958889,1200.0000000000,10800.0000000000,True
2025-12-16,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.8270038000,2,0.0000000000,7908.3331814017,7631.5402478170,98479.2240955829,63707.5231659778,67624.9962774767,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,221.1297553763,697.3630321957,64404.8861981736,24,43957.6082518141,7778.9031703730,1200.0000000000,10800.0000000000,True
2025-12-17,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.9811623000,2,0.0000000000,7631.5402478170,7968.9679225505,100389.9692215093,64525.8548788550,69171.9123724177,-10.0074665217,41.8862953031,0.0000000000,41.8862953031,3,410.2552453552,1651.8283723313,66167.6757846645,18,43657.1376771367,7903.4906133793,1200.0000000000,10800.0000000000,True
2025-12-18,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.7296936000,2,0.0000000000,7968.9679225505,8042.5878657531,98739.9332357255,63651.8063820941,67818.8720902442,1.4448149614,1.2000852819,1.2000852819,0.0000000000,2,497.0199644153,1555.3510203649,65208.6022174204,20,44223.7865332095,7884.6949501631,1200.0000000000,10800.0000000000,True
2025-12-19,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.5640429000,2,0.0000000000,8042.5878657531,8706.9884268305,56153.4743484478,30579.1456148568,34934.2579921428,37.5804764553,47.6420113831,47.6420113831,0.0000000000,4,75.0119688423,233.3237094023,30850.0498007144,6,36344.4268581425,7525.8710538837,1200.0000000000,10800.0000000000,True
2025-12-20,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8660134000,2,0.0000000000,8706.9884268305,8495.1783852311,54028.7991684389,30105.8954912908,34223.1495350840,10.1231371415,8.4655771379,8.4655771379,0.0000000000,1,173.7667051862,599.4724305742,30715.4910590065,17,36892.9036264347,7425.0471328857,1200.0000000000,10800.0000000000,True
2025-12-21,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.7757965000,2,0.0000000000,8495.1783852311,7896.6962791127,98753.8853001173,63897.5991416012,67261.3842680386,-14.0813369996,60.0569971266,0.0000000000,60.0569971266,4,614.3311451440,1831.6029079675,65715.1207125690,23,42912.2901476744,7921.9068729059,1200.0000000000,10800.0000000000,True
2025-12-22,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.7136960000,2,0.0000000000,7896.6962791127,8449.4396794156,100417.5891935302,64555.1885281089,69325.4555486284,20.6549290423,12.5684124634,12.5684124634,0.0000000000,1,282.4448472780,844.1731527901,65420.0166099413,24,44611.6396570722,7922.1589523537,1200.0000000000,10800.0000000000,True
2025-12-23,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.7932257000,2,0.0000000000,8449.4396794156,8500.4195171842,99920.2987468130,64470.0609118838,68677.6892268518,-3.2625895997,14.7228772548,0.0000000000,14.7228772548,1,88.7555179994,245.1392070808,64711.9375293649,10,43458.1594953132,7973.5261423178,1200.0000000000,10800.0000000000,True
2025-12-24,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5066326000,2,0.0000000000,8500.4195171842,8522.3183964439,99839.2804481305,64333.6096002791,68776.2278409736,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,153.4650632237,560.0050396265,64893.6146399056,16,43775.5390822967,7960.9436428700,1200.0000000000,10800.0000000000,True
2025-12-25,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9491402000,2,0.0000000000,8522.3183964439,8218.4703935244,98097.2119429810,63190.2418282078,66519.9149360296,-1.7353024802,4.8089302487,0.0000000000,4.8089302487,1,609.1077007530,2201.9411080619,65390.4476337895,29,42836.4459974506,7908.9288808076,1200.0000000000,10800.0000000000,True
